apo_name,holo_name,holo_chain,apo_chain,ligand,ligand_atom_count,loop_per,holo_count
6D5Y,2gph,A,A,,0,37.4468085106383,17
6D5Y,5nhl,A,A,8XB,29,33.16708229426434,17
6D5Y,5ke0,A,A,6S9,45,30.0,17
6D5Y,1tvo,A,A,FRZ,25,39.44954128440367,17
6D5Y,4fmq,A,A,ANP,31,49.622166246851386,17
6D5Y,2oji,A,A,33A,27,36.57289002557545,17
6D5Y,2ojg,A,A,19A,21,36.29242819843342,17
6D5Y,5lck,A,A,6TT,49,36.15384615384615,17
6D7I,3g2y,A,A,GF4,14,37.802907915993536,21
6D7I,3g30,A,A,G30,17,49.39759036144578,21
6D7I,6mia,B,A,1CE,20,72.09302325581395,21
6D7I,4ddy,A,A,DN6,24,47.95918367346938,21
6D7I,4de2,A,A,DN3,24,46.81647940074906,21
6D7I,4dds,A,A,0J7,26,45.784695201037614,21
6D7I,4de1,A,A,0J6,23,44.04145077720207,21
6D7I,3g2z,A,A,GZ2,13,36.81506849315068,21
6D7I,1yly,A,A,CB4,22,48.74651810584958,21
6D7I,5ujo,A,A,8CY,31,15.567282321899736,21
6D7I,3g31,A,A,GF1,17,16.034985422740526,21
6D7I,1ymx,A,A,1QL,24,43.09252217997465,21
6D7I,1ym1,A,A,SM2,22,44.73684210526316,21
6D7I,4de0,A,A,0JB,23,47.66009852216749,21
6D7I,4len,A,A,2GK,17,38.34808259587021,21
6D7I,6md8,A,A,J84,19,38.54166666666667,21
6D7I,3g34,A,A,1CE,20,44.76987447698745,21
6D7I,4de3,A,A,DN8,21,47.375,21
6D7I,1yms,A,A,NBF,20,50.78864353312302,21
6D7I,6bt6,A,A,3GK,27,46.15384615384615,21
6D7I,3g32,A,A,3G3,18,38.66231647634584,21
6DAD,2lgf,A,A,,0,20.22955523672884,11
6DAD,5j7j,A,A,TPO,17,21.72523961661342,11
6DAD,1qiw,B,A,DPD,38,23.932472691161863,11
6DAD,2w73,B,A,,0,19.596774193548384,11
6DAD,2ll7,A,A,,0,30.288461538461537,11
6DAD,2ll6,A,A,,0,19.302615193026156,11
6DAD,2n27,A,A,4DY,49,27.70780856423174,11
6DAD,2mg5,A,A,TPO,15,36.406067677946325,11
6DAD,6eeb,A,A,J6P,27,15.22633744855967,11
6DAD,6o5g,A,A,LMJ,27,17.716535433070867,11
6DAD,2llo,A,A,,0,41.922290388548056,11
6DAE,5j7j,A,A,TPO,17,21.72523961661342,11
6DAE,2llo,A,A,,0,41.922290388548056,11
6DAE,2n27,A,A,4DY,49,27.70780856423174,11
6DAE,6o5g,A,A,LMJ,27,17.716535433070867,11
6DAE,1qiw,B,A,DPD,38,23.932472691161863,11
6DAE,2ll6,A,A,,0,19.302615193026156,11
6DAE,2lgf,A,A,,0,20.22955523672884,11
6DAE,2mg5,A,A,TPO,15,36.406067677946325,11
6DAE,2ll7,A,A,,0,30.288461538461537,11
6DAE,2w73,B,A,,0,19.596774193548384,11
6DAE,6eeb,A,A,J6P,27,15.22633744855967,11
6DAF,2ll7,A,A,,0,30.288461538461537,11
6DAF,2w73,B,A,,0,19.596774193548384,11
6DAF,6o5g,A,A,LMJ,27,17.716535433070867,11
6DAF,1qiw,B,A,DPD,38,23.932472691161863,11
6DAF,2ll6,A,A,,0,19.302615193026156,11
6DAF,5j7j,A,A,TPO,17,21.72523961661342,11
6DAF,2llo,A,A,,0,41.922290388548056,11
6DAF,2mg5,A,A,TPO,15,36.406067677946325,11
6DAF,6eeb,A,A,J6P,27,15.22633744855967,11
6DAF,2n27,A,A,4DY,49,27.70780856423174,11
6DAF,2lgf,A,A,,0,20.22955523672884,11
6DAH,5j7j,A,A,TPO,17,21.72523961661342,11
6DAH,6eeb,A,A,J6P,27,15.22633744855967,11
6DAH,2mg5,A,A,TPO,15,36.406067677946325,11
6DAH,2ll7,A,A,,0,30.288461538461537,11
6DAH,2llo,A,A,,0,41.922290388548056,11
6DAH,2lgf,A,A,,0,20.22955523672884,11
6DAH,2n27,A,A,4DY,49,27.70780856423174,11
6DAH,6o5g,A,A,LMJ,27,17.716535433070867,11
6DAH,2w73,B,A,,0,19.596774193548384,11
6DAH,2ll6,A,A,,0,19.302615193026156,11
6DAH,1qiw,B,A,DPD,38,23.932472691161863,11
6DBI,3vfj,A,A,NAG,14,44.329896907216494,7
6DBI,3mbp,A,A,GLC,12,31.14754098360656,7
6DBI,1ez9,A,A,GLO,12,27.659574468085108,7
6DBI,1anf,A,A,GLC,12,31.63265306122449,7
6DBI,3rum,A,A,MDF,14,19.638242894056848,7
6DBI,1dmb,A,A,GLC,11,31.56626506024096,7
6DBI,4mbp,A,A,GLC,12,32.113821138211385,7
6DBV,1ez9,A,A,GLO,12,27.659574468085108,7
6DBV,4mbp,A,A,GLC,12,32.113821138211385,7
6DBV,1anf,A,A,GLC,12,31.63265306122449,7
6DBV,3rum,A,A,MDF,14,19.638242894056848,7
6DBV,1dmb,A,A,GLC,11,31.56626506024096,7
6DBV,3vfj,A,A,NAG,14,44.329896907216494,7
6DBV,3mbp,A,A,GLC,12,31.14754098360656,7
6DCX,3e7a,A,A,1ZN,23,64.50331125827815,4
6DCX,3e7b,A,A,E7B,55,61.098398169336384,4
6DCX,6alz,A,A,BKM,44,67.03703703703704,4
6DCX,3n5u,A,A,,0,43.13380281690141,4
6DF0,6df1,H,H,PTR,16,45.73643410852713,1
6DGU,6d3g,A,A,NXL,17,41.60642570281125,1
6DK3,5v7i,A,A,8Z1,31,62.86407766990292,1
6DO6,6drg,A,A,2VN,80,18.73156342182891,2
6DO6,2lkk,A,A,OLA,53,25.0,2
6DYM,6dyo,A,A,LDP,11,27.09030100334448,4
6DYM,6dyr,A,A,HJD,13,18.475073313782996,4
6DYM,6dyn,A,A,HSM,8,21.62162162162162,4
6DYM,6dys,A,A,HJ1,16,23.404255319148938,4
6E51,4ruu,A,A,RET,20,29.58333333333333,1
6E5U,1oai,A,A,,0,22.10144927536232,1
6E83,6e86,B,B,ALY,26,73.27586206896551,1
6E8H,6e8m,A,A,PTR,16,46.440677966101696,2
6E8H,6e8k,A,A,PTR,16,46.37223974763407,2
6ECN,4wym,F,A,,0,14.617325483599664,1
6EDB,5vdt,A,A,4BW,45,40.863787375415285,6
6EDB,5vdw,A,A,9BY,18,46.02184087363494,6
6EDB,5vdo,A,A,1YC,45,50.535077288941736,6
6EDB,5vdq,A,A,9BG,46,46.51428571428571,6
6EDB,5vdp,A,A,1SY,66,47.52688172043011,6
6EDB,5vdu,A,A,9BS,12,45.9349593495935,6
6EDC,5vdu,A,A,9BS,12,45.9349593495935,2
6EDC,5vdw,A,A,9BY,18,46.02184087363494,2
6EDT,6fbv,D,D,FI8,72,49.70530451866404,1
6EFK,6nsv,A,A,1PE,38,16.0081053698075,1
6EHT,1vyj,A,C,,0,48.60830980233965,3
6EHT,1vyj,A,A,,0,48.60830980233965,3
6EHT,5mlo,A,A,,0,59.25925925925925,3
6EHT,5mlo,A,C,,0,59.25925925925925,3
6EHT,5mlw,A,A,,0,56.86274509803921,3
6EHT,5mlw,A,C,,0,56.86274509803921,3
6EMX,3p4w,A,A,PLC,33,19.76401179941003,3
6EMX,4f8h,B,A,PC1,39,32.45614035087719,3
6EMX,3p50,A,A,LMT,35,16.447368421052634,3
6EOB,3ldp,A,A,3P1,31,31.994459833795013,5
6EOB,5f2r,A,A,ACP,31,34.73282442748092,5
6EOB,3iuc,A,A,ADP,27,28.63202545068929,5
6EOB,5evz,A,A,ADP,27,28.043478260869563,5
6EOB,5exw,A,A,7DT,31,31.25,5
6ER2,6er4,A,A,SIA,20,42.114384748700175,1
6ESP,5vwk,A,A,,0,43.01075268817204,3
6ESP,6mtu,A,A,PEG,17,40.71207430340557,3
6ESP,6ms1,A,A,EDO,10,42.876344086021504,3
6EVI,6evq,A,A,C05,41,30.0,1
6EVL,6evn,A,A,DMS,4,7.784431137724551,4
6EVL,6evo,A,A,DMS,4,5.322128851540616,4
6EVL,6evm,A,A,DMS,4,12.411347517730496,4
6EVL,6evp,A,A,DMS,4,6.197183098591549,4
6F1L,4tun,A,A,MVH,13,36.024844720496894,5
6F1L,4z46,A,A,1PT,9,24.0,5
6F1L,1at6,A,A,NAG,15,56.93641618497109,5
6F1L,4hp0,A,A,NAG,14,39.49771689497717,5
6F1L,4hpi,A,A,NAG,14,41.48936170212766,5
6F4Y,1e3v,A,A,DXC,28,23.991935483870968,1
6F8F,3ivv,A,D,,0,37.142857142857146,4
6F8F,6f8g,A,D,,0,50.565812983919,4
6F8F,6i68,A,D,,0,28.04774083546462,4
6F8F,6i5p,A,D,,0,31.560283687943265,4
6FA9,6fa5,A,A,ADP,27,36.81592039800995,3
6FA9,6faa,A,A,ADP,27,37.80821917808219,3
6FA9,6fac,A,A,ADP,27,31.70731707317073,3
6FAD,5xv7,A,A,EMH,36,27.816091954022987,3
6FAD,5xv7,A,A,EMH,36,27.816091954022987,3
6FAD,5mxx,A,A,W4A,26,26.109660574412537,3
6FAD,5my8,A,A,RXZ,37,37.3015873015873,3
6FAD,5mxx,A,A,W4A,26,26.109660574412537,3
6FC5,6fc6,A,A,,0,58.13008130081301,1
6FCM,5mlw,A,A,,0,56.86274509803921,3
6FCM,5mlo,A,A,,0,59.25925925925925,3
6FCM,1vyj,A,A,,0,48.60830980233965,3
6FCZ,5u66,A,H,NAG,14,30.76923076923077,3
6FCZ,6iqg,A,H,NAG,14,27.708978328173373,3
6FCZ,6n9t,A,H,PBF,19,28.53025936599424,3
6FDP,6fdt,A,A,,0,10.884353741496598,1
6FGB,5bjt,A,A,,0,33.8482202820685,4
6FGB,6c98,A,A,ER7,20,35.714285714285715,4
6FGB,6c99,A,A,EQY,27,33.42175066312997,4
6FGB,3m17,A,A,MLE,9,38.19188191881919,4
6FHA,2yak,A,A,OSV,40,39.503386004514674,10
6FHA,5aut,A,A,2AN,21,40.33613445378151,10
6FHA,4txc,A,A,38G,32,40.88785046728973,10
6FHA,5aux,A,A,KMP,21,37.39837398373984,10
6FHA,5auu,A,A,LU2,21,37.70053475935829,10
6FHA,5auv,A,A,AGI,20,39.44444444444444,10
6FHA,5auy,A,A,MRI,22,33.94736842105263,10
6FHA,5av0,A,A,47X,20,36.28808864265928,10
6FHA,5auz,A,A,GEN,20,40.05235602094241,10
6FHA,5auw,A,A,QUE,22,35.388739946380696,10
6FLQ,1u9l,B,F,,0,28.975265017667844,1
6FV3,6fv4,B,A,16G,19,75.38071065989847,1
6FXN,1osg,A,A,,0,53.22751322751322,1
6G3X,6g3y,A,A,ELB,27,36.59127625201938,1
6G4T,6h38,A,A,FKK,26,44.642857142857146,5
6G4T,3mdz,A,A,EZL,16,43.32493702770781,5
6G4T,6h37,A,A,FKQ,25,45.08393285371702,5
6G4T,6h36,A,A,FKE,24,45.63106796116505,5
6G4T,3ml5,A,A,AZM,13,46.66666666666666,5
6G82,3srg,A,A,LMT,24,47.16494845360825,1
6GBD,6gbe,A,A,,0,55.590062111801245,1
6GFL,6gfm,A,A,0O2,51,55.61497326203209,1
6GGM,3bzf,A,A,,0,21.53628652214892,3
6GGM,3cii,A,A,,0,36.81260010678057,3
6GGM,3bze,A,A,,0,21.914008321775317,3
6GGP,4psh,A,A,ARG,12,38.36104513064133,2
6GGP,6ggv,A,A,ARG,12,41.28329297820823,2
6GIS,5mlw,A,A,,0,56.86274509803921,3
6GIS,1vyj,A,A,,0,48.60830980233965,3
6GIS,5mlo,A,A,,0,59.25925925925925,3
6GLF,6eq5,A,A,AX7,10,22.45614035087719,29
6GLF,4c9x,A,A,VHS,30,30.684326710816777,29
6GLF,6aa5,A,A,MKU,30,24.822695035460992,29
6GLF,6eq6,A,A,EV2,16,20.689655172413797,29
6GLF,6eq2,A,A,BU8,10,25.249169435215947,29
6GLF,3whw,A,A,RUX,39,30.245746691871457,29
6GLF,5fsm,A,A,N91,14,29.94350282485876,29
6GLF,6f1x,A,A,C9Q,21,27.027027027027028,29
6GLF,4c9w,A,A,VGH,25,29.21052631578948,29
6GLF,5ngr,A,A,8WT,12,25.227963525835868,29
6GLF,5fsl,A,A,UAN,13,32.7536231884058,29
6GLF,5nhy,A,A,8XT,21,23.32928311057108,29
6GLF,6f23,A,A,C8Z,20,31.909547738693465,29
6GLF,6f22,A,A,C9B,21,33.775633293124244,29
6GLF,5anw,A,A,9CQ,23,32.35294117647059,29
6GLF,5ngs,A,A,8WW,19,36.206896551724135,29
6GLF,5anu,A,A,58T,26,19.727891156462583,29
6GLF,6eq3,A,A,BU5,16,24.62686567164179,29
6GLF,6eq7,A,A,BS8,17,22.10242587601078,29
6GLF,4n1u,A,A,2GE,19,25.961538461538463,29
6GLF,5ans,A,A,RX8,23,33.33333333333333,29
6GLF,5fso,A,A,S76,10,33.33333333333333,29
6GLF,6aa4,A,A,MKS,30,21.99074074074074,29
6GLF,6eq4,A,A,BSW,16,23.463687150837988,29
6GLF,5fsn,A,A,6Q3,13,23.60742705570292,29
6GLF,6f20,A,A,C9E,14,29.829545454545453,29
6GLF,4n1t,A,A,2GD,17,21.980676328502412,29
6GLF,5ant,A,A,RJE,24,24.495892457057504,29
6GLF,5ngt,A,A,8WZ,16,17.955801104972377,29
6GLK,5anw,A,A,9CQ,23,32.35294117647059,29
6GLK,6f22,A,A,C9B,21,33.775633293124244,29
6GLK,6f23,A,A,C8Z,20,31.909547738693465,29
6GLK,6f20,A,A,C9E,14,29.829545454545453,29
6GLK,5fsl,A,A,UAN,13,32.7536231884058,29
6GLK,6eq5,A,A,AX7,10,22.45614035087719,29
6GLK,5fsn,A,A,6Q3,13,23.60742705570292,29
6GLK,5ngt,A,A,8WZ,16,17.955801104972377,29
6GLK,5fsm,A,A,N91,14,29.94350282485876,29
6GLK,5nhy,A,A,8XT,21,23.32928311057108,29
6GLK,6eq2,A,A,BU8,10,25.249169435215947,29
6GLK,6eq3,A,A,BU5,16,24.62686567164179,29
6GLK,6eq7,A,A,BS8,17,22.10242587601078,29
6GLK,6eq6,A,A,EV2,16,20.689655172413797,29
6GLK,5ant,A,A,RJE,24,24.495892457057504,29
6GLK,4c9w,A,A,VGH,25,29.21052631578948,29
6GLK,4c9x,A,A,VHS,30,30.684326710816777,29
6GLK,6aa4,A,A,MKS,30,21.99074074074074,29
6GLK,5anu,A,A,58T,26,19.727891156462583,29
6GLK,6aa5,A,A,MKU,30,24.822695035460992,29
6GLK,5ans,A,A,RX8,23,33.33333333333333,29
6GLK,4n1t,A,A,2GD,17,21.980676328502412,29
6GLK,5fso,A,A,S76,10,33.33333333333333,29
6GLK,4n1u,A,A,2GE,19,25.961538461538463,29
6GLK,6f1x,A,A,C9Q,21,27.027027027027028,29
6GLK,3whw,A,A,RUX,39,30.245746691871457,29
6GLK,5ngr,A,A,8WT,12,25.227963525835868,29
6GLK,5ngs,A,A,8WW,19,36.206896551724135,29
6GLK,6eq4,A,A,BSW,16,23.463687150837988,29
6GLO,5ngs,A,A,8WW,19,36.206896551724135,29
6GLO,6eq6,A,A,EV2,16,20.689655172413797,29
6GLO,5ans,A,A,RX8,23,33.33333333333333,29
6GLO,4n1t,A,A,2GD,17,21.980676328502412,29
6GLO,6aa4,A,A,MKS,30,21.99074074074074,29
6GLO,6f23,A,A,C8Z,20,31.909547738693465,29
6GLO,6eq4,A,A,BSW,16,23.463687150837988,29
6GLO,4n1u,A,A,2GE,19,25.961538461538463,29
6GLO,5ngt,A,A,8WZ,16,17.955801104972377,29
6GLO,5fsl,A,A,UAN,13,32.7536231884058,29
6GLO,5ngr,A,A,8WT,12,25.227963525835868,29
6GLO,6eq5,A,A,AX7,10,22.45614035087719,29
6GLO,6f20,A,A,C9E,14,29.829545454545453,29
6GLO,5anu,A,A,58T,26,19.727891156462583,29
6GLO,4c9x,A,A,VHS,30,30.684326710816777,29
6GLO,6aa5,A,A,MKU,30,24.822695035460992,29
6GLO,6f1x,A,A,C9Q,21,27.027027027027028,29
6GLO,6eq7,A,A,BS8,17,22.10242587601078,29
6GLO,4c9w,A,A,VGH,25,29.21052631578948,29
6GLO,5ant,A,A,RJE,24,24.495892457057504,29
6GLO,5nhy,A,A,8XT,21,23.32928311057108,29
6GLO,5anw,A,A,9CQ,23,32.35294117647059,29
6GLO,5fso,A,A,S76,10,33.33333333333333,29
6GLO,6eq2,A,A,BU8,10,25.249169435215947,29
6GLO,5fsn,A,A,6Q3,13,23.60742705570292,29
6GLO,6f22,A,A,C9B,21,33.775633293124244,29
6GLO,6eq3,A,A,BU5,16,24.62686567164179,29
6GLO,3whw,A,A,RUX,39,30.245746691871457,29
6GLO,5fsm,A,A,N91,14,29.94350282485876,29
6GN0,6byk,A,A,NAG,14,5.357142857142857,1
6GOX,3bxz,A,A,ADP,27,41.5,1
6GOX,3bxz,A,A,ADP,27,41.5,1
6GP4,6ey9,A,A,C4N,30,15.434782608695652,166
6GP4,4cwo,A,A,T62,23,14.25339366515837,166
6GP4,6eln,A,A,P4A,22,15.738498789346249,166
6GP4,5zr3,A,A,9J0,33,12.887112887112886,166
6GP4,2xdl,A,A,2DL,16,20.050125313283207,166
6GP4,5j20,A,A,6FJ,31,15.59792027729636,166
6GP4,3hhu,A,A,819,30,21.524663677130047,166
6GP4,6elo,A,A,BAW,23,22.0,166
6GP4,2xjg,A,A,XJG,23,21.09004739336493,166
6GP4,5fnc,A,A,IEE,17,18.181818181818183,166
6GP4,2byh,A,A,2D7,26,23.85120350109409,166
6GP4,2qg2,A,A,A91,24,17.049808429118773,166
6GP4,4o07,A,A,FGH,32,13.385826771653544,166
6GP4,3qdd,A,A,94M,22,19.4331983805668,166
6GP4,2fwy,A,A,H64,28,20.905172413793103,166
6GP4,6cyh,A,A,N5A,23,22.0462850182704,166
6GP4,3r91,A,A,06H,32,17.04119850187266,166
6GP4,6el5,A,A,PU1,30,14.43089430894309,166
6GP4,5nyh,A,A,9EK,33,19.537815126050425,166
6GP4,5lny,A,A,70K,34,19.522776572668118,166
6GP4,3b28,A,A,B2X,23,26.673326673326677,166
6GP4,1yc1,A,A,4BC,27,24.364406779661017,166
6GP4,2cct,A,A,2E1,25,19.50617283950617,166
6GP4,4eeh,A,A,HH6,17,24.30167597765363,166
6GP4,6cyg,A,A,N5O,23,21.948212083847103,166
6GP4,2xjj,A,A,L81,23,20.42755344418052,166
6GP4,2xab,A,A,VHD,22,20.091848450057405,166
6GP4,1uyi,A,A,PUZ,27,16.955684007707127,166
6GP4,2bz5,A,A,AB4,30,26.85185185185185,166
6GP4,6olx,A,A,KFY,27,18.87550200803213,166
6GP4,4cwt,A,A,IK9,29,14.736842105263156,166
6GP4,2vcj,A,A,2EQ,32,26.973684210526315,166
6GP4,3wha,A,A,WHA,28,20.3579418344519,166
6GP4,5j86,A,A,6GW,31,16.560509554140125,166
6GP4,2yi0,A,A,YI0,22,22.06896551724138,166
6GP4,3rkz,A,A,06T,36,18.884892086330936,166
6GP4,1uy8,A,A,PU5,23,18.81838074398249,166
6GP4,2ykb,A,A,YKB,30,16.07773851590106,166
6GP4,2xjx,A,A,XJX,30,21.80094786729858,166
6GP4,1uyk,A,A,PUX,25,19.863013698630137,166
6GP4,2wi2,A,A,ZZ3,10,20.858895705521476,166
6GP4,5j6l,A,A,6GC,29,15.75492341356674,166
6GP4,1yc4,A,A,43P,20,21.85929648241206,166
6GP4,4xit,A,A,40Z,32,14.82213438735178,166
6GP4,1uyg,A,A,PU2,22,17.786561264822133,166
6GP4,5ggz,B,A,6TN,26,17.076167076167074,166
6GP4,3eko,A,A,PYU,16,22.544951590594746,166
6GP4,6ey8,A,A,C4T,29,17.209302325581397,166
6GP4,6fcj,A,A,D4W,20,21.784776902887145,166
6GP4,2xht,A,A,C0Y,19,21.21951219512195,166
6GP4,4cwf,A,A,H05,17,16.3265306122449,166
6GP4,6ei5,A,A,B5Q,31,16.083916083916083,166
6GP4,2ykc,A,A,YKC,31,17.359855334538878,166
6GP4,2yke,A,A,YKE,35,15.20572450805009,166
6GP4,4egh,A,A,0OY,15,22.4,166
6GP4,4cws,A,A,G3R,28,18.2033096926714,166
6GP4,5lo6,A,A,70O,33,18.201284796573876,166
6GP4,2byi,A,A,2DD,28,29.918032786885245,166
6GP4,3r92,A,A,06J,32,17.439703153988866,166
6GP4,5fnd,A,A,IQ5,15,20.54380664652568,166
6GP4,4xir,A,A,40X,29,13.06930693069307,166
6GP4,6eyb,A,A,C3Z,28,17.892156862745097,166
6GP4,4nh7,A,A,E0G,33,13.42155009451796,166
6GP4,5j6n,A,A,6FF,29,17.02127659574468,166
6GP4,6elp,A,A,BA8,28,17.370892018779344,166
6GP4,3vha,A,A,VHA,27,25.839793281653744,166
6GP4,5h22,A,A,7FT,29,16.45299145299145,166
6GP4,2qfo,A,A,A51,14,23.4375,166
6GP4,4bqg,A,A,50Q,17,16.7741935483871,166
6GP4,5lo5,A,A,70M,30,13.2486388384755,166
6GP4,2yi7,A,A,BZ8,23,23.582766439909296,166
6GP4,4o0b,A,A,2QA,29,14.481409001956946,166
6GP4,4cwn,A,A,6LV,25,15.92356687898089,166
6GP4,3ow6,A,A,MEX,18,23.714285714285715,166
6GP4,2wi1,A,A,ZZ2,13,17.933130699088146,166
6GP4,2xdk,A,A,XDK,13,23.121387283236995,166
6GP4,4o05,A,A,2Q9,32,15.520628683693516,166
6GP4,2ccu,A,A,2D9,31,30.296127562642365,166
6GP4,4jql,A,A,VJ6,40,20.080321285140563,166
6GP4,3b27,A,A,B2T,16,24.864864864864867,166
6GP4,2xhx,A,A,T5M,43,28.53598014888337,166
6GP4,2fwz,A,A,H71,28,18.94093686354379,166
6GP4,1uy6,A,A,PU3,27,17.193675889328063,166
6GP4,3b26,A,A,B2L,21,25.078043704474503,166
6GP4,4xiq,A,A,40Y,25,13.701431492842536,166
6GP4,2yk9,A,A,YK9,23,12.61904761904762,166
6GP4,4u93,A,A,990,28,16.059957173447536,166
6GP4,3d0b,A,A,SNX,28,16.23134328358209,166
6GP4,2ccs,A,A,4BH,20,20.103092783505154,166
6GP4,3r4o,A,A,FU3,33,25.202312138728324,166
6GP4,5fnf,A,A,TQL,17,17.478510028653297,166
6GP4,4fcr,A,A,0TM,29,22.31947483588621,166
6GP4,3bmy,A,A,CXZ,27,24.069478908188582,166
6GP4,5odx,A,A,9RZ,36,19.103313840155945,166
6GP4,2wi7,A,A,2KL,31,22.61904761904762,166
6GP4,1uyd,A,A,PU8,28,15.606936416184972,166
6GP4,4xip,A,A,40W,22,13.414634146341465,166
6GP4,3rlq,A,A,3RQ,22,22.33676975945017,166
6GP4,5j27,A,A,6FF,29,16.96035242290749,166
6GP4,2xdx,A,A,WOE,16,25.64102564102564,166
6GP4,2ye9,A,A,2D4,27,27.848101265822784,166
6GP4,2wi6,A,A,ZZ6,23,25.11415525114155,166
6GP4,3ekr,A,A,PY9,22,24.102564102564106,166
6GP4,2yjx,A,A,YJX,23,11.270983213429256,166
6GP4,3b24,A,A,B2J,11,21.06038291605302,166
6GP4,3bm9,A,A,BXZ,19,28.23834196891192,166
6GP4,3owd,A,A,MEY,34,27.9236276849642,166
6GP4,6f1n,A,A,C8W,31,22.25,166
6GP4,3b25,A,A,B2K,18,23.12775330396476,166
6GP4,4cwr,A,A,HAJ,25,20.705882352941178,166
6GP4,6hhr,A,A,G5E,21,25.340599455040877,166
6GP4,4o09,A,A,2R6,28,12.6232741617357,166
6GP4,5j9x,A,A,6GC,50,15.0278293135436,166
6GP4,2yki,A,A,YKI,34,14.768683274021353,166
6GP4,1uyf,A,A,PU1,30,19.1699604743083,166
6GP4,2wi5,A,A,ZZ5,25,16.3135593220339,166
6GP4,3hek,A,A,BD0,30,26.23294858342078,166
6GP4,4nh8,A,A,2LC,29,15.355805243445692,166
6GP4,4egk,A,A,RDC,25,24.873096446700508,166
6GP4,4lwe,A,A,FJ2,26,16.710875331564985,166
6GP4,2qg0,B,A,A94,27,23.71364653243848,166
6GP4,3rlr,A,A,3RR,23,21.05820105820106,166
6GP4,5j8u,B,A,6DL,21,18.51851851851852,166
6GP4,3r4p,A,A,FU7,34,21.365638766519822,166
6GP4,4cwp,A,A,TV2,24,17.674418604651162,166
6GP4,3vhd,A,A,VHE,27,24.557522123893804,166
6GP4,4w7t,A,A,3JC,19,22.27722772277228,166
6GP4,3k99,A,A,PFT,19,29.37249666221629,166
6GP4,5j8m,B,A,6DL,22,20.0,166
6GP4,2wi3,A,A,ZZ3,10,17.80821917808219,166
6GP4,4lwi,A,A,FJ6,30,16.33663366336634,166
6GP4,3qtf,A,A,05S,30,19.4392523364486,166
6GP4,3r4n,A,A,FU5,23,23.383084577114428,166
6GP4,1uy9,A,A,PU6,24,17.59656652360515,166
6GP4,2qf6,A,A,A56,19,21.7687074829932,166
6GP4,4efu,A,A,EFU,29,20.75055187637969,166
6GP4,1yet,A,A,GDM,40,27.08803611738149,166
6GP4,3ft5,A,A,MO8,12,25.0,166
6GP4,5j2x,A,A,6DL,22,24.808184143222505,166
6GP4,2ykj,A,A,YKJ,32,13.937282229965156,166
6GP4,3vhc,A,A,VHC,29,22.61072261072261,166
6GP4,2vci,A,A,2GJ,34,21.765913757700204,166
6GP4,2xhr,A,A,C0P,25,20.253164556962027,166
6GP4,4egi,A,A,B2J,9,25.878594249201274,166
6GP4,5j64,A,A,6G7,21,19.306930693069308,166
6GP4,1uy7,A,A,PU4,23,17.400881057268723,166
6GP4,4lwh,A,A,FJ5,35,20.187793427230048,166
6GP4,3r4m,A,A,WOE,16,27.29805013927577,166
6GP4,2uwd,A,A,2GG,27,19.07894736842105,166
6GP4,5vyy,A,A,9QY,46,17.4573055028463,166
6GP4,5j6m,A,A,6FJ,31,16.88034188034188,166
6GP4,2wi4,A,A,ZZ4,23,18.78048780487805,166
6GP4,6n8x,A,A,KFY,27,17.330677290836654,166
6GP4,4eft,A,A,EFT,20,15.157894736842106,166
6GP4,3rlp,A,A,3RP,18,23.48837209302325,166
6GP4,4fcq,A,A,2N6,21,18.859649122807017,166
6GP4,2yjw,A,A,YJW,20,24.948453608247423,166
6GP4,1uyc,A,A,PU7,25,17.373737373737374,166
6GP4,4o04,A,A,2Q8,26,13.387423935091276,166
6GP4,4cwq,A,A,W2D,28,18.357487922705317,166
6GP4,5j82,A,A,6GV,29,16.666666666666664,166
6GP4,1uyh,A,A,PU0,26,16.666666666666664,166
6GP4,3owb,A,A,BSM,27,21.02908277404922,166
6GP4,1uye,A,A,PU9,29,15.976331360946746,166
6GP4,4b7p,A,A,9UN,33,26.623376623376625,166
6GP4,3k97,A,A,4CD,23,25.692695214105797,166
6GSE,4x3h,A,A,,0,22.298850574712645,1
6GV1,4zow,A,A,CLM,20,9.181141439205955,1
6GXZ,6fdp,A,A,,0,10.775047258979209,2
6GXZ,6fdt,A,A,,0,10.884353741496598,2
6GZJ,3zke,A,A,,0,16.476841305998484,3
6GZJ,6gzl,A,A,,0,25.86750788643533,3
6GZJ,3zkf,E,A,SEP,10,20.577350111028867,3
6H3C,5v7i,A,E,8Z1,31,62.86407766990292,1
6H7A,6h7b,A,A,,0,13.333333333333334,1
6H8Y,1z4n,A,A,GL1,16,33.75,3
6H8Y,2wf5,A,A,BG6,16,41.52334152334152,3
6H8Y,1z4o,A,A,GL1,16,37.16381418092909,3
6H90,1z4n,A,A,GL1,16,33.75,3
6H90,1z4o,A,A,GL1,16,37.16381418092909,3
6H90,2wf5,A,A,BG6,16,41.52334152334152,3
6H97,6hai,A,A,FWW,62,14.229765013054829,1
6HB0,6hbm,A,A,AHR,20,47.98927613941019,1
6HB9,4xc2,A,A,,0,32.17821782178218,2
6HB9,3d32,B,A,,0,33.92857142857143,2
6HGD,6hgf,A,A,HCY,26,30.386740331491712,1
6HJL,4c52,A,A,X0D,35,11.301369863013695,7
6HJL,4a1w,B,B,HT7,15,14.15525114155251,7
