holo_name,apo_name,holo_chain,apo_chain,ligand,ligand_atom_count,loop_per,apo_group_id,family50_id
3lbz,1R28,A,A,Z89,26,12.0,363,192
3lbz,6Y17,A,A,Z89,26,12.0,363,192
3sou,3SHB,A,A,,0,75.0,1257,7
3sou,2LGG,A,A,,0,75.0,1257,7
3sou,3T6R,A,A,,0,75.0,1257,7
5jr2,3CKH,A,A,HEZ,8,41.39216904909882,1053,511
5jr2,2LW8,A,A,HEZ,8,41.39216904909882,1054,511
5jr2,3GXU,A,A,HEZ,8,41.39216904909882,1055,511
3nga,4MD7,A,E,3NG,25,34.217506631299734,28,18
3nga,2R7I,A,A,3NG,25,34.217506631299734,29,18
3nga,4MD8,A,E,3NG,25,34.217506631299734,28,18
3nga,4DGL,A,C,3NG,25,34.217506631299734,28,18
3nga,4MD9,A,E,3NG,25,34.217506631299734,28,18
3nga,5ZN5,A,A,3NG,25,34.217506631299734,28,18
3nga,1NA7,A,A,3NG,25,34.217506631299734,28,18
3nga,5ZN0,A,A,3NG,25,34.217506631299734,28,18
3nga,5ZN4,A,A,3NG,25,34.217506631299734,28,18
3nga,5ZN3,A,A,3NG,25,34.217506631299734,60,18
3nga,5ZN2,A,A,3NG,25,34.217506631299734,60,18
2pgl,5F1K,A,A,N1C,35,33.08510638297872,263,140
2pgl,3F6Y,A,A,N1C,35,33.08510638297872,261,140
2pgl,5F1O,A,A,N1C,35,33.08510638297872,263,140
2pgl,3RAJ,A,A,N1C,35,33.08510638297872,261,140
2pgl,1YH3,A,A,N1C,35,33.08510638297872,261,140
3fdm,3R85,A,A,B3L,9,10.922659430122115,636,328
3fdm,4Z9V,A,A,B3L,9,10.922659430122115,636,328
3fdm,2P1L,A,A,B3L,9,10.922659430122115,636,328
3fdm,6HJL,A,A,B3L,9,10.922659430122115,636,328
3fdm,6HJL,A,B,B3L,9,10.922659430122115,636,328
6fzu,5K38,A,A,EE8,14,19.440124416796262,54,33
5ekj,1CA3,A,A,TG4,21,46.96969696969697,0,0
5ekj,5ZXW,A,A,TG4,21,46.96969696969697,0,0
5ekj,1CAN,A,A,TG4,21,46.96969696969697,0,0
5ekj,3MNJ,A,A,TG4,21,46.96969696969697,0,0
5ekj,2NXR,A,A,TG4,21,46.96969696969697,0,0
5ekj,5CA2,A,A,TG4,21,46.96969696969697,0,0
5ekj,1ZSA,A,A,TG4,21,46.96969696969697,0,0
5ekj,3MNH,A,A,TG4,21,46.96969696969697,0,0
5ekj,1CAK,A,A,TG4,21,46.96969696969697,0,0
5ekj,12CA,A,A,TG4,21,46.96969696969697,0,0
5ekj,1UGD,A,A,TG4,21,46.96969696969697,0,0
5ekj,1HED,A,A,TG4,21,46.96969696969697,0,0
5ekj,1CNH,A,A,TG4,21,46.96969696969697,0,0
5ekj,1CAJ,A,A,TG4,21,46.96969696969697,0,0
5ekj,1TH9,A,A,TG4,21,46.96969696969697,0,0
5ekj,1HEA,A,A,TG4,21,46.96969696969697,0,0
5ekj,1TG3,A,A,TG4,21,46.96969696969697,0,0
5ekj,3MNI,A,A,TG4,21,46.96969696969697,0,0
5ekj,1CVA,A,A,TG4,21,46.96969696969697,0,0
5ekj,1LZV,A,A,TG4,21,46.96969696969697,0,0
5ekj,1UGF,A,A,TG4,21,46.96969696969697,0,0
5ekj,1CAL,A,A,TG4,21,46.96969696969697,0,0
5ekj,9CA2,A,A,TG4,21,46.96969696969697,0,0
5ekj,3MNK,A,A,TG4,21,46.96969696969697,0,0
5ekj,1CAI,A,A,TG4,21,46.96969696969697,0,0
5ekj,1CNJ,A,A,TG4,21,46.96969696969697,0,0
5ekj,1HEB,A,A,TG4,21,46.96969696969697,0,0
5ekj,3DVC,A,A,TG4,21,46.96969696969697,0,0
5ekj,1DCA,A,A,TG4,21,46.96969696969697,0,0
5ekj,1CCT,A,A,TG4,21,46.96969696969697,0,0
5ekj,1UGB,A,A,TG4,21,46.96969696969697,0,0
5ekj,1CNG,A,A,TG4,21,46.96969696969697,0,0
5ekj,3DVD,A,A,TG4,21,46.96969696969697,0,0
5ekj,6CA2,A,A,TG4,21,46.96969696969697,0,0
5ekj,1G3Z,A,A,TG4,21,46.96969696969697,0,0
5ekj,3RG4,A,A,TG4,21,46.96969696969697,0,0
5ekj,4QK1,A,A,TG4,21,46.96969696969697,0,0
5ekj,1H9Q,A,A,TG4,21,46.96969696969697,0,0
5ekj,3TVN,A,X,TG4,21,46.96969696969697,0,0
5ekj,1CNI,A,A,TG4,21,46.96969696969697,0,0
5ekj,1H9N,A,A,TG4,21,46.96969696969697,0,0
5ekj,7CA2,A,A,TG4,21,46.96969696969697,0,0
5ekj,1BIC,A,A,TG4,21,46.96969696969697,0,0
5ekj,1UGE,A,A,TG4,21,46.96969696969697,0,0
5ekj,1HEC,A,A,TG4,21,46.96969696969697,0,0
5ekj,1CCU,A,A,TG4,21,46.96969696969697,0,0
5ekj,4YGJ,A,A,TG4,21,46.96969696969697,0,0
5ekj,3RLD,A,A,TG4,21,46.96969696969697,0,0
5ekj,8CA2,A,A,TG4,21,46.96969696969697,0,0
5ekj,3DV7,A,A,TG4,21,46.96969696969697,0,0
5ekj,1UGC,A,A,TG4,21,46.96969696969697,0,0
5ekj,1CCS,A,A,TG4,21,46.96969696969697,0,0
5ekj,2NWO,A,A,TG4,21,46.96969696969697,0,0
5ekj,1CVF,A,A,TG4,21,46.96969696969697,0,0
5ekj,1CVC,A,A,TG4,21,46.96969696969697,0,0
5ekj,3DVB,A,A,TG4,21,46.96969696969697,0,0
5ekj,2NWY,A,A,TG4,21,46.96969696969697,0,0
5ekj,1CVE,A,A,TG4,21,46.96969696969697,0,0
5ekj,1CNK,A,A,TG4,21,46.96969696969697,0,0
5ekj,1HVA,A,A,TG4,21,46.96969696969697,0,0
5ekj,1UGA,A,A,TG4,21,46.96969696969697,0,0
5ekj,3RG3,A,A,TG4,21,46.96969696969697,0,0
5ekj,1CNB,A,A,TG4,21,46.96969696969697,0,0
5ekj,3RGE,A,A,TG4,21,46.96969696969697,0,0
5ekj,2FNK,A,A,TG4,21,46.96969696969697,0,0
5ekj,1FQL,A,A,TG4,21,46.96969696969697,0,0
5ekj,1YO0,A,A,TG4,21,46.96969696969697,0,0
5ekj,1LG5,A,A,TG4,21,46.96969696969697,0,0
5ekj,3M1Q,A,A,TG4,21,46.96969696969697,0,0
5ekj,1MUA,A,A,TG4,21,46.96969696969697,0,0
5ekj,2FNM,A,A,TG4,21,46.96969696969697,0,0
5ekj,1CVD,A,A,TG4,21,46.96969696969697,0,0
5ekj,1CVH,A,A,TG4,21,46.96969696969697,0,0
6n3l,8T7T,A,A,KAV,34,38.51992409867172,1382,640
5dtt,8PEA,C,A,5F5,20,17.094594594594597,447,235
3pup,1I09,A,A,OS1,35,34.342258440046564,52,31
1oay,1OAQ,H,H,FUR,16,46.3458110516934,423,7
4mz6,5HUW,E,C,,0,14.225941422594143,448,51
4mz6,4BA3,E,A,,0,14.225941422594143,448,51
4mz6,3ZIN,E,A,,0,14.225941422594143,448,51
4mz6,1Q1S,E,C,,0,14.225941422594143,448,51
4mz6,4ZDU,E,A,,0,14.225941422594143,449,51
4mz6,6IU7,E,A,,0,14.225941422594143,448,51
4mz6,6IW8,E,C,,0,14.225941422594143,448,51
4mz6,7JJM,E,B,,0,14.225941422594143,448,51
4mz6,4HTV,E,A,,0,14.225941422594143,448,51
4mz6,1Y2A,E,C,,0,14.225941422594143,448,51
4mz6,7UMI,E,E,,0,14.225941422594143,448,51
4mz6,3OQS,E,A,,0,14.225941422594143,448,51
4mz6,1EJL,E,I,,0,14.225941422594143,448,51
4mz6,5K9S,E,A,,0,14.225941422594143,448,51
4mz6,5CTT,E,A,,0,14.225941422594143,448,51
4mz6,2YNR,E,A,,0,14.225941422594143,448,51
4mz6,1IAL,E,A,,0,14.225941422594143,448,51
4mz6,3VE6,E,A,,0,14.225941422594143,448,51
4mz6,3BTR,E,C,,0,14.225941422594143,448,51
4mz6,3TPO,E,A,,0,14.225941422594143,448,51
4mz6,6P6E,E,A,,0,14.225941422594143,448,51
4mz6,2C1M,E,A,,0,14.225941422594143,448,51
4mz6,3TPM,E,A,,0,14.225941422594143,448,51
4prn,1A9B,A,A,ACT,4,22.41835834068844,1267,7
4prn,1XH3,A,A,ACT,4,22.41835834068844,1267,7
4prn,1CG9,A,A,ACT,4,22.41835834068844,1267,7
4prn,1A1N,A,A,ACT,4,22.41835834068844,1267,7
4prn,1ZHL,A,A,ACT,4,22.41835834068844,1267,7
4prn,5XOS,A,A,ACT,4,22.41835834068844,1267,7
4prn,3VFM,A,A,ACT,4,22.41835834068844,1267,7
4prn,3VFO,A,A,ACT,4,22.41835834068844,1267,7
4prn,3VFN,A,A,ACT,4,22.41835834068844,1267,7
4msg,7KKM,A,A,2C6,34,34.04029692470838,1098,73
4xx3,2X0B,A,A,70X,29,44.09534127843987,323,169
4xx3,1BBS,A,A,70X,29,44.09534127843987,323,169
5ads,8ALY,A,A,QNS,33,37.13527851458886,141,73
5vjp,1G2P,B,A,IR9,19,25.675675675675677,1456,668
4jof,6XNJ,A,A,GOL,6,26.121794871794872,1146,544
4jof,2DC2,A,A,GOL,6,26.121794871794872,1146,544
4jof,2LOB,A,A,GOL,6,26.121794871794872,1146,544
6hub,1G0U,Z,L,GRW,45,47.37299174989145,888,439
6hub,1FNT,Z,M,GRW,45,47.37299174989145,888,439
3ewu,2JGY,A,A,UEP,23,39.331896551724135,505,267
3ewu,2EAW,A,A,UEP,23,39.331896551724135,504,267
3eql,1IW7,D,D,MXP,30,34.775725593667545,948,7
3eql,4GZY,D,D,MXP,30,34.775725593667545,950,7
3eql,8HSG,D,J,MXP,30,34.775725593667545,949,7
3v5g,1CA3,A,A,0F3,15,50.36496350364964,0,0
3v5g,1CAN,A,A,0F3,15,50.36496350364964,0,0
3v5g,5ZXW,A,A,0F3,15,50.36496350364964,0,0
3v5g,3MNJ,A,A,0F3,15,50.36496350364964,0,0
3v5g,5CA2,A,A,0F3,15,50.36496350364964,0,0
3v5g,1ZSA,A,A,0F3,15,50.36496350364964,0,0
3v5g,1CAK,A,A,0F3,15,50.36496350364964,0,0
3v5g,12CA,A,A,0F3,15,50.36496350364964,0,0
3v5g,1UGD,A,A,0F3,15,50.36496350364964,0,0
3v5g,3MNH,A,A,0F3,15,50.36496350364964,0,0
3v5g,1CAJ,A,A,0F3,15,50.36496350364964,0,0
3v5g,1HED,A,A,0F3,15,50.36496350364964,0,0
3v5g,1CNH,A,A,0F3,15,50.36496350364964,0,0
3v5g,1UGF,A,A,0F3,15,50.36496350364964,0,0
3v5g,2NXR,A,A,0F3,15,50.36496350364964,0,0
3v5g,1HEA,A,A,0F3,15,50.36496350364964,0,0
3v5g,1CCT,A,A,0F3,15,50.36496350364964,0,0
3v5g,1UGB,A,A,0F3,15,50.36496350364964,0,0
3v5g,3MNI,A,A,0F3,15,50.36496350364964,0,0
3v5g,1CVA,A,A,0F3,15,50.36496350364964,0,0
3v5g,1LZV,A,A,0F3,15,50.36496350364964,0,0
3v5g,3DVD,A,A,0F3,15,50.36496350364964,0,0
3v5g,6CA2,A,A,0F3,15,50.36496350364964,0,0
3v5g,1CAL,A,A,0F3,15,50.36496350364964,0,0
3v5g,9CA2,A,A,0F3,15,50.36496350364964,0,0
3v5g,3MNK,A,A,0F3,15,50.36496350364964,0,0
3v5g,1CAI,A,A,0F3,15,50.36496350364964,0,0
3v5g,1CNJ,A,A,0F3,15,50.36496350364964,0,0
3v5g,1TH9,A,A,0F3,15,50.36496350364964,0,0
3v5g,1HEB,A,A,0F3,15,50.36496350364964,0,0
3v5g,3DVC,A,A,0F3,15,50.36496350364964,0,0
3v5g,1DCA,A,A,0F3,15,50.36496350364964,0,0
3v5g,1G3Z,A,A,0F3,15,50.36496350364964,0,0
3v5g,3RG4,A,A,0F3,15,50.36496350364964,0,0
3v5g,1TG3,A,A,0F3,15,50.36496350364964,0,0
3v5g,1H9Q,A,A,0F3,15,50.36496350364964,0,0
3v5g,3TVN,A,X,0F3,15,50.36496350364964,0,0
3v5g,1CNI,A,A,0F3,15,50.36496350364964,0,0
3v5g,1CNG,A,A,0F3,15,50.36496350364964,0,0
3v5g,1H9N,A,A,0F3,15,50.36496350364964,0,0
3v5g,1BIC,A,A,0F3,15,50.36496350364964,0,0
3v5g,1UGE,A,A,0F3,15,50.36496350364964,0,0
3v5g,1CCU,A,A,0F3,15,50.36496350364964,0,0
3v5g,4QK1,A,A,0F3,15,50.36496350364964,0,0
3v5g,4YGJ,A,A,0F3,15,50.36496350364964,0,0
3v5g,3RLD,A,A,0F3,15,50.36496350364964,0,0
3v5g,3DV7,A,A,0F3,15,50.36496350364964,0,0
3v5g,1CCS,A,A,0F3,15,50.36496350364964,0,0
3v5g,7CA2,A,A,0F3,15,50.36496350364964,0,0
3v5g,1CVF,A,A,0F3,15,50.36496350364964,0,0
3v5g,1HEC,A,A,0F3,15,50.36496350364964,0,0
3v5g,1CVC,A,A,0F3,15,50.36496350364964,0,0
3v5g,3DVB,A,A,0F3,15,50.36496350364964,0,0
3v5g,1CVE,A,A,0F3,15,50.36496350364964,0,0
3v5g,1CNK,A,A,0F3,15,50.36496350364964,0,0
3v5g,8CA2,A,A,0F3,15,50.36496350364964,0,0
3v5g,1UGC,A,A,0F3,15,50.36496350364964,0,0
3v5g,1UGA,A,A,0F3,15,50.36496350364964,0,0
3v5g,2NWO,A,A,0F3,15,50.36496350364964,0,0
3v5g,3RG3,A,A,0F3,15,50.36496350364964,0,0
3v5g,2NWY,A,A,0F3,15,50.36496350364964,0,0
3v5g,1CNB,A,A,0F3,15,50.36496350364964,0,0
3v5g,1HVA,A,A,0F3,15,50.36496350364964,0,0
3v5g,3RGE,A,A,0F3,15,50.36496350364964,0,0
3v5g,1MUA,A,A,0F3,15,50.36496350364964,0,0
3v5g,2FNK,A,A,0F3,15,50.36496350364964,0,0
3v5g,1FQL,A,A,0F3,15,50.36496350364964,0,0
3v5g,1YO0,A,A,0F3,15,50.36496350364964,0,0
3v5g,1LG5,A,A,0F3,15,50.36496350364964,0,0
3v5g,3M1Q,A,A,0F3,15,50.36496350364964,0,0
3v5g,1CVD,A,A,0F3,15,50.36496350364964,0,0
3v5g,1CVH,A,A,0F3,15,50.36496350364964,0,0
3v5g,2FNM,A,A,0F3,15,50.36496350364964,0,0
2h5j,6BFL,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,6BDV,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,6BG1,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,6BG0,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,3PCX,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,6BH9,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,4QTY,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,3ITN,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,6BHA,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,3PD1,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,6BGK,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,2J33,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,2J30,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,6BGR,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,1QX3,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,6BGQ,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,5IBP,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,1CP3,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,5IBR,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,4QU0,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,5IAJ,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,5I9B,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,5IAS,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,5IAN,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,5IAK,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,4EHA,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,4QUA,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,5IAG,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,1I3O,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,4EHD,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,5IBC,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,6BG4,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,4EHF,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,6BGS,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,4QUL,A,A,ASJ,8,60.03898635477582,1106,107
2h5j,2J32,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,2J31,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,4QU5,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,4QUB,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,4EHH,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,4EHL,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,4EHK,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,4JQY,A,A,ASJ,8,60.03898635477582,1107,107
2h5j,4EHN,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,4QUD,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,3PD0,A,A,ASJ,8,60.03898635477582,1105,107
2h5j,4QU9,A,A,ASJ,8,60.03898635477582,1105,107
5ggl,5GGF,A,A,6ZC,24,93.08176100628933,1385,641
4is6,3O6F,B,B,,0,19.681908548707757,1065,515
1nqc,2C0Y,A,A,C4P,32,51.26050420168067,226,7
1yyy,1BTP,1,A,0KV,28,70.33898305084746,85,21
1yyy,1EZX,1,C,0KV,28,70.33898305084746,86,21
1yyy,6MRQ,1,A,0KV,28,70.33898305084746,85,21
1yyy,1OPH,1,B,0KV,28,70.33898305084746,85,21
1yyy,3VEQ,1,B,0KV,28,70.33898305084746,85,21
1yyy,1TAW,1,A,0KV,28,70.33898305084746,85,21
2gfk,1SML,A,A,VII,23,62.46418338108882,268,143
2gfk,2QJS,A,A,VII,23,62.46418338108882,268,143
2gfk,2QIN,A,A,VII,23,62.46418338108882,268,143
4p73,4P71,A,A,GAX,30,32.91428571428571,1898,846
4z7q,6V4P,B,B,NAG,28,65.47291092745638,1316,612
4z7q,8IJ5,B,B,NAG,28,65.47291092745638,1315,612
2byh,5J80,A,A,2D7,26,23.85120350109409,1,1
2byh,6GP4,A,A,2D7,26,23.85120350109409,1,1
2byh,8B7I,A,A,2D7,26,23.85120350109409,1,1
2byh,2K5B,A,A,2D7,26,23.85120350109409,1,1
2q2n,1DOZ,A,A,H01,46,52.88220551378446,1899,847
2q2n,1AK1,A,A,H01,46,52.88220551378446,1899,847
2q2n,2AC2,A,A,H01,46,52.88220551378446,1899,847
2q2n,2H1V,A,A,H01,46,52.88220551378446,1899,847
2q2n,3GOQ,A,A,H01,46,52.88220551378446,1899,847
2q2n,2H1W,A,A,H01,46,52.88220551378446,1899,847
2q2n,2AC4,A,A,H01,46,52.88220551378446,1899,847
2n9x,1V49,A,A,,0,45.33898305084746,1900,29
2n9x,2ZJD,A,A,,0,45.33898305084746,1900,29
2n9x,5XAD,A,A,,0,45.33898305084746,1900,29
2n9x,6LAN,A,A,,0,45.33898305084746,1900,29
2n9x,5XAC,A,A,,0,45.33898305084746,1900,29
2n9x,5XAE,A,A,,0,45.33898305084746,1901,29
2n9x,5MS2,A,B,,0,45.33898305084746,1900,29
2n9x,6J04,A,A,,0,45.33898305084746,1900,29
2n9x,3VTW,A,A,,0,45.33898305084746,1900,29
2n9x,3X0W,A,A,,0,45.33898305084746,1900,29
2n9x,3WAO,A,A,,0,45.33898305084746,1900,29
2n9x,5DCN,A,A,,0,45.33898305084746,1900,29
2n9x,3VTU,A,A,,0,45.33898305084746,1900,29
2n9x,3VTV,A,A,,0,45.33898305084746,1900,29
2n9x,4WAA,A,A,,0,45.33898305084746,1900,29
2n9x,5W9A,A,C,,0,45.33898305084746,1900,29
3vp3,8IMA,A,A,BP8,9,69.87179487179486,932,463
3e2m,1DGQ,A,A,E2M,42,12.910284463894966,637,330
3e2m,1LFA,A,A,E2M,42,12.910284463894966,637,330
3e2m,7KC3,A,C,E2M,42,12.910284463894966,637,330
3e2m,3EOA,A,I,E2M,42,12.910284463894966,637,330
3e2m,3TCX,A,B,E2M,42,12.910284463894966,637,330
5bwb,1EEA,A,A,4VV,23,55.99173553719008,149,7
4trz,3R1G,A,B,TVA,19,55.05142165759226,119,7
4trz,1SGZ,A,A,TVA,19,55.05142165759226,120,7
4trz,3TPJ,A,A,TVA,19,55.05142165759226,121,7
3wix,6MBD,A,A,LC3,35,13.144963144963146,55,34
3wix,7XGE,A,B,LC3,35,13.144963144963146,55,34
3wix,5UUM,A,A,LC3,35,13.144963144963146,55,34
3wix,2KBW,A,A,LC3,35,13.144963144963146,55,34
3wix,6MBE,A,A,LC3,35,13.144963144963146,55,34
3wix,2PQK,A,A,LC3,35,13.144963144963146,56,34
3wix,5JSB,A,A,LC3,35,13.144963144963146,55,34
3wix,6ZIE,A,B,LC3,35,13.144963144963146,57,34
3wix,4HW4,A,A,LC3,35,13.144963144963146,55,34
3wix,5C6H,A,A,LC3,35,13.144963144963146,55,34
3wix,6QFI,A,A,LC3,35,13.144963144963146,56,34
3wix,3PK1,A,A,LC3,35,13.144963144963146,58,34
3wix,2MHS,A,A,LC3,35,13.144963144963146,55,34
4prg,1PRG,A,A,072,44,38.61454046639231,468,246
4prg,3PRG,A,A,072,44,38.61454046639231,469,246
4prg,6KTM,A,A,072,44,38.61454046639231,469,246
4prg,7E2O,A,A,072,44,38.61454046639231,470,246
4prg,7CXE,A,A,072,44,38.61454046639231,471,246
4prg,7CXJ,A,A,072,44,38.61454046639231,469,246
6n3e,2DIT,A,A,GOL,13,38.26291079812207,1414,107
6n3e,6NSX,A,A,GOL,13,38.26291079812207,1414,107
6n3e,6Y50,A,q,GOL,13,38.26291079812207,1415,403
6n3e,7Q3L,A,q,GOL,13,38.26291079812207,1416,403
4joo,3R1G,A,B,1M4,20,60.545905707196034,119,7
4joo,3TPJ,A,A,1M4,20,60.545905707196034,121,7
4joo,1SGZ,A,A,1M4,20,60.545905707196034,120,7
5j7f,1Z1M,A,A,6GG,47,36.957813428401664,66,38
5j7f,2MPS,A,A,6GG,47,36.957813428401664,66,38
5j7f,8BGU,A,F,6GG,47,36.957813428401664,67,39
5j7f,1YCR,A,A,6GG,47,36.957813428401664,66,38
5j7f,7AYE,A,A,6GG,47,36.957813428401664,66,38
5j7f,1T4F,A,M,6GG,47,36.957813428401664,66,38
5j7f,2M86,A,B,6GG,47,36.957813428401664,66,38
5j7f,3G03,A,A,6GG,47,36.957813428401664,66,38
1q6p,2F6F,A,A,213,47,69.10377358490565,15,7
1q6p,1I57,A,A,213,47,69.10377358490565,15,7
1q6p,1PA1,A,A,213,47,69.10377358490565,15,7
1q6p,6NTP,A,A,213,47,69.10377358490565,15,7
1q6p,3SME,A,A,213,47,69.10377358490565,15,7
1q6p,4QBE,A,A,213,47,69.10377358490565,15,7
1q6p,5KA4,A,A,213,47,69.10377358490565,15,7
1q6p,8U1E,A,A,213,47,69.10377358490565,15,7
1q6p,6CWU,A,A,213,47,69.10377358490565,15,7
1q6p,6CWV,A,A,213,47,69.10377358490565,15,7
1q6p,7KEN,A,A,213,47,69.10377358490565,15,7
1q6p,7L0C,A,A,213,47,69.10377358490565,15,7
1q6p,4BJO,A,A,213,47,69.10377358490565,15,7
1q6p,3ZV2,A,A,213,47,69.10377358490565,15,7
1q6p,3A5K,A,A,213,47,69.10377358490565,15,7
1q6p,8EXK,A,A,213,47,69.10377358490565,15,7
5h21,6BN8,A,C,RMR,22,26.875,30,19
4muw,2OUV,A,A,2F4,33,18.27830188679245,7,5
3oqk,1BBS,A,A,S52,30,43.26241134751773,323,169
3oqk,2X0B,A,A,S52,30,43.26241134751773,323,169
4hlm,8ALY,A,A,16S,19,40.94488188976378,141,73
5ti7,6BN8,A,C,7CQ,42,35.278514588859416,30,19
3nnu,5ETC,A,A,EDB,32,39.72602739726028,26,17
3nnu,2LGC,A,A,EDB,32,39.72602739726028,26,17
3nnu,5ETF,A,A,EDB,32,39.72602739726028,25,17
3nnu,5ETI,A,A,EDB,32,39.72602739726028,26,17
3nnu,2Y8O,A,A,EDB,32,39.72602739726028,25,17
3nnu,4E5A,A,X,EDB,32,39.72602739726028,27,17
3nnu,1LEW,A,A,EDB,32,39.72602739726028,162,17
3nnu,3TG1,A,A,EDB,32,39.72602739726028,163,17
3nnu,2OZA,A,B,EDB,32,39.72602739726028,162,17
3nnu,3P4K,A,A,EDB,32,39.72602739726028,163,17
2pnx,1WEU,A,A,M3L,12,85.18518518518519,1886,7
2pnx,1WEN,A,A,M3L,12,85.18518518518519,1886,7
2pnx,2K1J,A,A,M3L,12,85.18518518518519,1887,7
5mar,1J8F,A,A,AR6,56,46.06879606879607,1902,441
6npm,1VHI,B,A,KVD,25,11.310344827586206,1399,645
6npm,1B3T,B,A,KVD,25,11.310344827586206,1399,645
6npm,5WMF,B,A,KVD,25,11.310344827586206,1399,645
6npm,8DLF,B,A,KVD,25,11.310344827586206,1399,645
6npm,7U1T,B,A,KVD,25,11.310344827586206,1399,645
5eb2,4YNA,A,A,TRP,15,37.34177215189873,1474,678
5eb2,4ZHU,A,A,TRP,15,37.34177215189873,1474,678
5eb2,4YN9,A,A,TRP,15,37.34177215189873,1474,678
3ppo,3PPN,A,A,DCK,11,38.00539083557952,354,187
6gfm,6GFL,A,A,0O2,51,55.61497326203209,1903,848
5lrg,1Z5R,A,A,73N,14,60.933503836317136,605,317
1n7t,2QBW,A,A,,0,56.60377358490566,1878,7
1n7t,2QBW,A,A,,0,56.60377358490566,1878,7
1n7t,3CH8,A,A,,0,56.60377358490566,1904,7
5tci,2O2E,B,A,LLP,24,44.650283553875234,390,203
3g45,1F0J,A,A,988,26,19.20289855072464,315,164
6ke0,2OUV,A,A,D7C,27,13.450292397660816,7,5
5htc,2WB8,A,A,66M,35,47.06994328922495,2,2
2gc8,1QUV,A,A,885,20,36.971830985915496,345,85
5n4t,6OP6,A,A,R59,21,59.86577181208054,156,81
3cqu,7APJ,A,A,CQU,22,39.91683991683992,1083,400
6gop,1G0U,Z,L,F6K,22,46.86664686664687,888,439
6gop,1FNT,Z,M,F6K,22,46.86664686664687,888,439
1ft4,1EXT,A,A,703,31,82.38993710691824,1905,849
1ft4,1TNR,A,R,703,31,82.38993710691824,1905,849
2oei,2E45,A,A,,0,35.12195121951219,1906,850
4no9,1G0U,Z,L,2L0,38,47.14981729598051,888,439
4no9,1FNT,Z,M,2L0,38,47.14981729598051,888,439
5n70,5N7N,A,A,,0,38.40579710144928,1907,851
5y93,6BN8,A,C,8Q9,36,44.85714285714285,30,19
2b5j,7SEP,A,A,3AC,22,48.30917874396136,880,437
2b5j,1HYS,A,A,3AC,22,48.30917874396136,881,437
2b5j,1J5O,A,A,3AC,22,48.30917874396136,881,437
2b5j,1HVU,A,A,3AC,22,48.30917874396136,881,437
2b5j,1HMV,A,A,3AC,22,48.30917874396136,882,437
2b5j,3DLK,A,A,3AC,22,48.30917874396136,881,437
2b5j,6B19,A,A,3AC,22,48.30917874396136,883,437
2b5j,6WAZ,A,A,3AC,22,48.30917874396136,884,437
4joh,6XNJ,A,A,GOL,6,30.14586709886548,1146,544
4joh,2DC2,A,A,GOL,6,30.14586709886548,1146,544
4joh,2LOB,A,A,GOL,6,30.14586709886548,1146,544
5toe,4JX3,A,A,7GK,23,32.32044198895028,158,83
5toe,1XQZ,A,A,7GK,23,32.32044198895028,158,83
