pdb_id,apo_pdb_id,apo_chain
3u18,5BSC,A
3u18,4GRN,A
3u18,4PKZ,A
3u18,4XX8,A
3u18,4Z15,A
3u18,1P1G,A
3u18,4XX7,A
3u18,1CGQ,A
3u18,5BS9,A
3u18,5UZY,A
3u18,5V70,A
3u18,5V73,A
3u18,5UMK,A
3u18,5BSI,A
3u18,5EIZ,A
3u18,4ETG,A
3u18,5UMJ,A
3u18,4GUM,A
3u18,6OYG,A
3u18,7KQX,A
3u18,6OY8,A
3u18,6OYB,A
3u18,5HVV,A
4qz7,1G0U,L
4qz7,1FNT,M
6nnr,1F4B,A
6nnr,1AOB,A
6nnr,1AN5,A
6nnr,1ZPR,A
6nnr,1BJG,A
6nnr,2FTN,A
6nnr,1FFL,A
6nnr,3B5B,A
6nnr,2VET,A
6nnr,2TSC,A
6nnr,1AIQ,A
6nnr,6CDZ,A
6nnr,1BQ2,A
6nnr,2G8X,A
6nnr,3BFI,A
6nnr,1BQ1,A
6nnr,1F4G,A
6nnr,1TYS,A
6nnr,1NCE,A
6nnr,4LRR,A
6nnr,1KZJ,A
6nnr,1JG0,A
6nnr,1F4D,A
6qed,1B6A,A
6qed,1BN5,A
6qed,5JFR,A
6qed,1B59,A
6qed,5CLS,A
6qed,8OXG,A
6qed,1R58,A
6qed,5LYW,A
3u7m,1Q1Y,A
1no9,1H8I,H
1no9,1H8D,H
1no9,6FJT,H
1no9,2BVR,H
1no9,1VZQ,H
4iku,4IU6,A
4iku,4FLI,A
4iku,2G6P,A
4iku,8P2K,MA
4iku,4U1B,A
4iku,2B3H,A
4iku,5YR4,A
4iku,5YKP,A
4iku,5YR5,A
4iku,5YR7,A
4iku,4U6W,A
5a6i,5A6I,A
5a6i,6E6Z,A
5a6i,1TTR,A
5a6i,4PME,A
5a6i,5EZP,A
5a6i,3CFM,A
5a6i,7Q9L,A
5a6i,4DEU,A
5a6i,1ZCR,A
5a6i,5E4O,A
5a6i,4PMF,A
5a6i,3I9P,A
5a6i,1BZD,A
5a6i,4PVL,A
5a6i,3FC8,A
5a6i,2WQA,A
5a6i,7Q3I,AAA
5a6i,1BM7,A
5a6i,4ANK,A
5a6i,6TI9,A
5a6i,5E4A,A
5a6i,8DW5,A
5a6i,8VE5,A
5a6i,7EJQ,A
5a6i,4N85,A
5a6i,1BZ8,A
5a6i,8HEJ,A
5a6i,1QWH,A
5a6i,2TRH,A
5a6i,2H4E,A
5a6i,4TLT,A
5a6i,3U2I,A
5tq1,5TNW,A
5tq1,5EG3,B
5tq1,4K44,A
2ndo,1A23,A
2ndo,3DKS,A
2ndo,8EQO,A
2ndo,4ZIJ,A
2ndo,8EQQ,A
2ndo,8EQR,A
2ndo,1BQ7,A
2ndo,4TKY,A
2ndo,1FVJ,A
2ndo,1TI1,A
2ndo,1ACV,A
2ndo,1AC1,A
2ndo,1UN2,A
2ndo,1UN2,A
3oot,1BBS,A
3oot,5SXN,A
3oot,2X0B,A
3oot,3D91,A
3oot,1BIL,A
3oot,2I4Q,A
3oot,6I3F,B
3oot,2FS4,A
5m3a,4BJX,A
5m3a,4UYD,A
5m3a,6ZCI,A
5m3a,8Q34,A
5m3a,6DJC,A
5m3a,4KV1,A
5m3a,4YH3,A
5m3a,6WVX,A
5m3a,2OSS,A
5m3a,4ZW1,A
5m3a,8CKF,A
5m3a,5U2E,A
5m3a,4LYW,A
5m3a,6AJV,A
5m3a,7TV0,A
5m3a,4HBW,A
5m3a,5VZS,A
5m3a,4UIX,A
5m3a,7Z9W,AAA
5m3a,3JVJ,A
5m3a,4C66,A
5m3a,5S9P,A
5m3a,8C11,A
5m3a,5W55,A
5m3a,5VOM,A
5m3a,4LYS,A
5m3a,4LR6,A
5m3a,6BN8,C
5m3a,6U6K,A
5m3a,5COI,A
5m3a,5U28,A
5m3a,6WW8,A
5m3a,5H21,A
5m3a,6X7B,A
5m3a,6X7D,A
5m3a,5DX4,A
5m3a,4QR3,A
5m3a,6PRT,A
5m3a,4HXK,A
5m3a,5I80,A
5m3a,7T3F,A
5m3a,4Z1Q,A
5m3a,6P05,A
5m3a,4DON,A
5m3a,7LA9,A
5m3a,5YQX,A
5m3a,8OV6,C
5m3a,7X6T,A
5m3a,4HXM,A
5m3a,4X2I,A
5m3a,6CJ2,A
5m3a,5Y8C,A
5m3a,6DNE,A
5m3a,8IBQ,A
5m3a,6JI4,A
5m3a,5LRQ,A
5m3a,5Z9C,A
4gm3,5M23,A
4gm3,2XL2,A
4gm3,7UD5,L
4gm3,2GNQ,A
4gm3,8OKF,A
4gm3,3PSL,A
4gm3,8Q1N,A
4gm3,4GM3,A
4gm3,8F1G,A
4gm3,8X3S,A
4gm3,2H13,A
4gm3,5SXM,A
4gm3,8OK1,A
4gm3,7DNO,A
4gm3,6PG3,A
4gm3,5VFC,A
4gm3,2H68,A
4gm3,3SMR,A
4gm3,2H9L,A
4gm3,2G99,A
4gm3,2H9M,A
4gm3,4CY2,A
4gm3,4CY1,A
4gm3,6BYN,W
4gm3,7BCY,A
4gm3,7JTO,B
4gm3,4A7J,A
4gm3,6IAM,A
4gm3,3EMH,A
4gm3,3MXX,A
4gm3,2G9A,A
4gm3,6DYA,A
4gm3,6DY7,A
4gm3,3N0E,A
4gm3,3N0D,A
4gm3,6PG4,A
4gm3,2CNX,A
4gm3,8BB2,B
4gm3,6UFX,A
5e0m,1RHW,A
5e0m,4QH7,A
5e0m,2PG1,A
6ew7,5N21,A
6ew7,7LWE,A
6ew7,5MW2,A
6ew7,5N1Z,A
6ew7,1R28,A
6ew7,4CP3,A
6ew7,7LWF,A
6ew7,6EW8,A
6ew7,7BDE,A
6ew7,6TBT,A
6ew7,6XWF,A
6ew7,6Y17,A
6ew7,6C3L,A
6ew7,6EW6,A
6ew7,5N1X,B
6ew7,5N1X,A
6ew7,5N1X,D
3hs9,6YAI,F
3hs9,3H1Z,A
3hs9,1E42,A
3hs9,2IV8,A
3hs9,6YAF,B
1ym1,1YLJ,A
1ym1,1YLT,A
1ym1,5KMT,A
1ym1,2P74,A
1ym1,3HLW,A
1ym1,5KMU,A
1ym1,1YLW,A
1ym1,6MIA,A
1ym1,6CYK,A
1ym1,6D7I,A
1ym1,4UA6,A
1ym1,5TWD,A
1ym1,7UON,A
1ym1,4PM5,A
1ym1,7Q0Z,A
1ym1,4XXR,A
1ym1,7ZPV,A
1ym1,8DOD,A
1ym1,6BT6,A
1ym1,8ELA,A
1ym1,8DON,A
1ym1,5TOP,A
1ym1,5VLE,A
1ym1,8AF8,A
1ym1,8DPQ,A
1ym1,8DOE,A
1ym1,6GTH,A
1ym1,8B2O,A
2gtv,2GTV,X
4abk,4ABK,A
4abk,7D2C,A
1skj,1IS0,A
1skj,1SKJ,A
1skj,1NZL,A
1skj,1SHA,A
1skj,1P13,A
1skj,1BKM,A
1skj,1BKL,A
1skj,1F1W,A
1skj,2PTK,A
3nzx,1FNT,N
3nzx,4NNN,M
3nzx,6FVT,7
3nzx,1G0U,1
3nzx,4Y8M,M
3nzx,8T08,Q
6fgl,4LZ2,A
6fgl,6FGH,A
6fgl,5MGJ,A
4qvp,1G0U,L
4qvp,1FNT,M
2hmb,3WVM,A
2hmb,1G5W,A
2hmb,5CE4,A
2hmb,3RSW,A
2hmb,5HZ9,A
2hmb,3WBG,A
2hmb,6AQ1,A
2hmb,7V2G,A
2hmb,5B28,A
2hmb,5B29,A
2hmb,5B27,A
2ow6,1PS3,A
2ow6,1QWN,A
2ow6,1QWU,A
2ow6,1HWW,A
2ow6,6RPC,A
2ow6,3BUD,A
2z6w,3R49,A
2z6w,2BIT,X
2z6w,2Z6W,A
2z6w,3QYU,A
2z6w,5CCS,X
2z6w,7TH1,X
2z6w,7TGT,X
2z6w,7TH7,A
2z6w,8EJX,A
4bxn,1II6,A
4bxn,3WPN,A
4bxn,6TA3,K
4bxn,3HQD,A
4bxn,1Q0B,A
4bxn,4AP0,A
4bxn,8YHH,A
4bxn,1X88,A
4bxn,4ZCA,A
4bxn,4ZHI,A
4bxn,6TRL,A
4bxn,6TLE,A
4bxn,4A28,A
4bxn,6Y1I,A
4bxn,4A1Z,A
4bxn,3ZCW,A
4bxn,5ZO7,A
3wth,3WTH,A
3wth,2ZJU,A
3wth,7DJI,A
3wth,7PD6,AaA
3wth,1I9B,A
3wth,1UW6,A
3wth,1UX2,A
3wth,1UV6,A
3wth,4ZJT,A
3wth,4QAA,A
3wth,8Q1T,A
3wth,8P22,A
3wth,7N0W,A
5ll4,6EQU,A
5ll4,1CA3,A
5ll4,4PQ7,A
5ll4,3M04,A
5ll4,5ZXW,A
5ll4,3PYK,A
5ll4,4QEF,A
5ll4,3U3A,X
5ll4,3MNJ,A
5ll4,3U47,A
5ll4,3MNH,A
5ll4,2NXR,A
5ll4,4L5V,A
5ll4,12CA,A
5ll4,1HED,A
5ll4,3U45,X
5ll4,5CA2,A
5ll4,2POV,A
5ll4,1TH9,A
5ll4,1DCA,A
5ll4,1TG3,A
5ll4,4L5U,A
5ll4,3MNI,A
5ll4,6CA2,A
5ll4,9CA2,A
5ll4,3MNK,A
5ll4,1G0E,A
5ll4,6RMY,A
5ll4,3RG4,A
5ll4,1LZV,A
5ll4,7ONV,AAA
5ll4,1HEB,A
5ll4,1HEA,A
5ll4,4QK1,A
5ll4,3RLD,A
5ll4,1A42,A
5ll4,1CAN,A
5ll4,1HVA,A
5ll4,2NWO,A
5ll4,7CA2,A
5ll4,4QK2,A
5ll4,3RG3,A
5ll4,1HEC,A
5ll4,7ONV,A
5ll4,2NWY,A
5ll4,7ONQ,A
5ll4,4JS6,A
5ll4,3RGE,A
5ll4,3KIG,A
5ll4,5NXI,A
5ll4,8CA2,A
5ll4,5TH4,A
5ll4,3DBU,A
5ll4,1ZSA,A
5ll4,5JEG,B
5ll4,4L5W,A
5ll4,1CAK,A
5ll4,7ONQ,AAA
5ll4,8OGD,A
5ll4,1CNH,A
5ll4,1YDB,A
5ll4,1CAJ,A
5ll4,1XPZ,A
5ll4,1CVA,A
5ll4,3DVD,A
5ll4,1CAL,A
5ll4,2FOQ,A
5ll4,1YDD,A
5ll4,1CAI,A
5ll4,1H4N,A
5ll4,1CNJ,A
5ll4,3DVC,A
5ll4,1CCT,A
5ll4,2FNK,A
5ll4,1CNI,A
5ll4,1CNG,A
5ll4,1H9N,A
5ll4,1G3Z,A
5ll4,3RYV,B
5ll4,1H9Q,A
5ll4,3DV7,A
5ll4,1YDA,A
5ll4,1CCS,A
5ll4,1YO0,A
5ll4,1BIC,A
5ll4,1FQL,A
5ll4,1CVF,A
5ll4,5JEP,B
5ll4,1UGD,A
5ll4,1CCU,A
5ll4,1CNK,A
5ll4,5JEH,B
5ll4,5JES,B
5ll4,1CVC,A
5ll4,3DVB,A
5ll4,1CVE,A
5ll4,1CNB,A
5ll4,5T75,A
5ll4,1UGF,A
5ll4,1UGB,A
5ll4,3TVN,X
5ll4,1ZH9,A
5ll4,1UGE,A
5ll4,3R16,A
5ll4,4YGJ,A
5ll4,3M1Q,A
5ll4,5T71,A
5ll4,5JDV,B
5ll4,1LG5,A
5ll4,1UGC,A
5ll4,1UGA,A
5ll4,3TVO,X
5ll4,2FNM,A
5ll4,5JE7,B
5ll4,6RMX,A
5ll4,4KAP,A
5ll4,4ZWI,A
5ll4,3PJJ,A
5ll4,5JGS,B
5ll4,4KUV,A
5ll4,4BCW,A
5ll4,1MUA,A
5ll4,1CVD,A
5ll4,1CVH,A
3hyg,3HY7,A
3hyg,3LJT,A
3hyg,6YJM,A
3hyg,3B8Z,A
3hyg,2RJQ,A
1unl,1UNG,A
1unl,1H4L,A
1unl,4AU8,A
1unl,7VDP,A
4d1d,4D1A,A
4d1d,2JLN,A
3f3a,8FT4,A
3f3a,7DII,A
3f3a,2A65,A
3f3a,3GJD,A
3f3a,2QJU,A
3f3a,4HOD,A
3f3a,7DJ1,A
3f3a,3QS5,A
3f3a,3GJC,A
3f3a,3QS4,A
3f3a,3MPN,A
3f3a,7LQL,A
3f3a,4FXZ,A
3f3a,5JAG,A
3f3a,7LQK,A
3f3a,7DJ2,A
3f3a,3MPQ,A
3f3a,3QS6,A
3f3a,3TT1,A
3f3a,6XWM,A
3f3a,7DJC,A
3f3a,6NLE,A
3pa8,3PA8,A
3pa8,7N8X,A
3pa8,7ML7,A
3pa8,6AR6,A
3pa8,7N97,A
3pa8,7N95,A
3pa8,8QEN,A
5trr,2FHG,2
5trr,6OCW,H
5trr,3H6F,2
5trr,5LZP,A
5trr,2JAY,A
5trr,3MKA,2
2g72,6WS1,A
2g72,1HNN,A
2g72,1YZ3,A
2g72,3HCA,A
2g72,3HCE,A
2g72,2OBF,A
3q43,8SLO,A
3q43,4R5X,A
3q43,3Q43,A
3q43,3EBG,A
3q43,3EBI,A
3q43,4K5L,A
3q43,4R5V,A
3q43,4K5N,A
3q43,4R5T,A
3q43,3T8V,A
3q43,5XM7,A
3q43,6SBQ,A
3q43,4J3B,A
4jr3,5GNK,A
4jr3,3LZB,A
4ch8,1H8D,H
4ch8,6FJT,H
4ch8,2BVR,H
4ch8,1H8I,H
4ch8,1VZQ,H
4ch8,3GIC,B
1nl6,1ATK,A
1nl6,6QLM,A
1nl6,1U9V,A
1nl6,1BY8,A
1nl6,5TDI,A
1nl6,1SNK,A
1nl6,3OVZ,A
1nl6,4LEG,A
1nl6,5Z5O,A
2zu3,7QUW,AAA
2zu3,2ZTX,A
2zu3,3ZYD,A
2zu3,3ZYE,A
2zu3,3ZZ3,A
2zu3,2ZU1,A
2zu3,2VB0,A
5jf6,5JEX,A
5jf6,5JF0,A
4qy8,4QXT,A
5xw6,5XW6,A
6e8x,4R59,A
6e8x,4M2W,A
6e8x,8OKT,A
6e8x,5OGN,A
6e8x,6RZX,A
6e8x,5SZ7,A
6e8x,6T7U,A
6e8x,4ZX1,A
6e8x,4R5A,A
6e8x,4M2V,A
4nrb,5PB7,A
4nrb,3G0L,A
4nrb,5CQ3,A
4nrb,5DYU,A
4nrb,5CQ7,A
4nrb,2E7O,A
4nrb,4QC1,A
2a2x,6FJT,H
2a2x,1H8D,H
2a2x,1VZQ,H
2a2x,2BVR,H
2a2x,1H8I,H
2a2x,3GIC,B
2xv1,2WHY,A
5he4,2VA5,A
5he4,2HIZ,A
5he4,3UDH,A
5he4,3TPR,A
5he4,2QK5,A
5he4,3LPI,A
5he4,3CIB,A
5he4,2WJO,A
5he4,3R1G,B
5he4,2QU2,A
5he4,2HM1,A
5he4,1W50,A
5he4,3CKP,A
5he4,4L7G,A
5he4,3HVG,A
5he4,3VV6,A
5he4,3L58,A
5he4,6PZ4,A
5he4,5V0N,A
5he4,5MBW,A
5he4,3KMX,A
5he4,5HTZ,A
5he4,2ZHR,A
5he4,4X7I,A
5he4,4DPF,A
5he4,5CLM,A
5he4,1YM4,A
5he4,3U6A,A
5he4,1YM2,A
5he4,1FKN,A
5he4,2OF0,A
5he4,1SGZ,A
5he4,3IXK,A
5he4,6EJ3,A
5he4,3DM6,A
5he4,2ZJN,A
5he4,5MXD,A
5he4,2FDP,A
5he4,4B1D,A
5he4,4TRY,A
5he4,4EWO,A
5he4,4B70,A
5he4,4B0Q,A
1t1r,1T1R,A
1t1r,1K5H,A
1t1r,2EGH,A
1t1r,3ANL,A
1t1r,3R0I,A
1t1r,1Q0L,A
6hks,6HKS,A
6hks,6T36,A
2las,2IY0,B
2las,2LAS,A
2las,1WYW,B
2las,1A5R,A
2las,2G4D,B
2las,2KQS,A
2las,2UYZ,B
2las,1TGZ,B
2las,2IY1,B
2las,5ELJ,B
2las,1Z5S,B
2las,8ODR,B
2las,2N1V,A
2las,2BF8,B
2las,8OZ7,A
2o1c,2O1C,A
1v2p,1V2O,T
1v2p,1V2Q,T
1v2p,1V2S,T
1v2p,1V2J,T
1v2p,1V2U,T
5e0j,2LNC,A
5e0j,6W5H,A
5e0j,6W5L,A
5e0j,4INH,A
5e0j,4IMQ,A
5e0j,4IMZ,A
5e0j,4IN1,A
5e0j,3UR6,A
5e0j,2FYQ,A
4qz0,1G0U,L
4qz0,1FNT,M
4lrh,5IZQ,A
4lrh,4LRH,A
4lrh,4KM6,A
4lrh,4KM7,A
2jbl,2WJM,M
2jbl,4AC5,M
2jbl,1DXR,M
2jbl,3G7F,M
2jbl,3T6E,M
5mys,6HNZ,A
5mys,3G1L,A
5mys,3G1O,A
5mys,3G1M,A
5mys,1U9O,A
5mys,1T56,A
5mys,5EYR,A
5mys,3QPL,A
5k05,5K05,A
5k05,5K0B,A
5k05,5K09,A
5k05,5K0C,A
5k05,5K0F,A
5k05,5K0G,A
5k05,5K01,A
5k05,5K0N,A
5k05,3NWE,A
5k05,5K0L,A
5k05,5PA0,A
5a6n,3BHY,A
5a6n,2J90,A
5a6n,1YRP,A
4ikr,4IU6,A
4ikr,4FLI,A
4ikr,2G6P,A
4ikr,8P2K,MA
4ikr,4U1B,A
4ikr,2B3H,A
4ikr,5YR4,A
4ikr,5YKP,A
4ikr,5YR5,A
4ikr,5YR7,A
4ikr,4U6W,A
6irt,7DSK,B
6irt,6IRS,B
6irt,6JMQ,A
3dpc,3DPC,A
3dpc,5JTL,E
3dpc,3BDG,B
3dpc,1ELX,A
3dpc,1B8J,A
3dpc,2G9Y,A
3dpc,1ELY,A
3dpc,1ED8,A
3dpc,5C66,A
3dpc,3BDH,A
3dpc,1ELZ,A
3dpc,3CMR,A
3dpc,1ALI,A
3dpc,3BDF,A
3dpc,1HJK,A
3dpc,3DYC,A
3dpc,1HQA,A
3dpc,1AJA,A
3dpc,1URA,A
3dpc,1Y7A,A
3dpc,1ANJ,A
3dpc,1ALH,A
3dpc,2ANH,A
3dpc,4KM4,A
3dpc,1ANI,A
3dpc,4YR1,A
5jer,5JEJ,A
5jer,1J2F,A
5jer,1QWT,A
5jer,3A77,A
5jer,7JFL,A
5jer,5JEM,A
3w2q,5GNK,A
3h06,3RNN,A
3h06,3RN8,A
3h06,4H8J,A
3h06,4LZ5,A
3h06,3DP6,A
3h06,1MQD,A
3h06,3PD8,A
3h06,4YMA,A
3h06,3H03,A
3h06,1FTJ,A
3h06,2XX7,A
3h06,3PD9,A
3h06,1M5D,A
3h06,3B6W,A
3h06,3B6Q,A
3h06,2ANJ,A
3h06,1P1N,A
3h06,1LBC,A
3h06,5H8S,A
3h06,3IJO,B
3h06,1LB8,A
3h06,6FQH,A
3h06,1MQH,A
3h06,1LBB,A
3h06,5JEI,A
3h06,6GIV,A
3h06,2I3W,A
3h06,2I3V,A
3h06,6FQG,A
3h06,5YBF,A
3h06,3R7X,A
3h06,3TDJ,A
3h06,1P1W,A
3h06,4L17,A
3h06,5ELV,A
3h06,2GFE,A
3h06,3T93,B
3h06,4YU0,A
3h06,3T9X,B
3h06,7LEP,B
3h06,4UQK,A
3h06,4UQK,A
3h06,5KK2,A
3h06,5KK2,A
3h06,4UQ6,A
3h06,7LDD,B
3h06,4U5E,A
3h06,4UQJ,A
3h06,5KBV,A
3h06,4U1Y,A
3h06,8VJ6,A
3h06,4U1X,A
3h06,4U1W,A
3h06,4U5B,A
3h06,4U5C,A
3h06,5L1B,A
3h06,4U5F,A
3h06,6XSR,A
3h06,4U4F,A
3h06,6QKZ,B
3h06,6QKC,B
3h06,8FQD,A
3h06,5IDE,A
3h06,8P3X,A
3h06,8P3Y,A
3h06,8FQ1,A
3h06,8FP4,A
3h06,6NJL,B
3h06,8FPS,A
3h06,8C1R,A
3h06,5KBS,A
3h06,8SS2,A
3h06,6DLZ,A
3h06,7RYY,A
3h06,7TNJ,A
3h06,5WEO,A
3h06,8P3S,A
3h06,8P3Q,A
3h06,8C1S,A
3h06,5VHW,A
3h06,7RYZ,A
4yv8,1ATK,A
4yv8,6QLM,A
4yv8,3OVZ,A
4yv8,1SNK,A
4yv8,1U9V,A
4yv8,5TDI,A
4yv8,1BY8,A
4yv8,4LEG,A
4yv8,5Z5O,A
5v7i,8FJT,A
5v7i,8AQL,A
5v7i,5V7I,A
5v7i,8TLC,A
5v7i,4PVF,A
5v7i,6QVG,A
5v7i,6DK3,A
5v7i,5X3V,A
5v7i,6H3C,E
5v7i,8T4P,A
5v7i,6M5O,A
5v7i,8SSJ,A
5v7i,8GKY,A
5v7i,6R8F,K
5v7i,7BYI,A
1qm5,1E4O,A
1qm5,8RVK,A
1qm5,1L5V,A
2ork,2GGU,A
2ork,1B08,A
2ork,1PW9,A
2ork,3G84,A
2mwp,2G3R,A
2mwp,4CRI,A
2mwp,5ZCJ,C
2mwp,1SSF,A
2mwp,4X34,A
2mwp,3LGF,A
2mwp,8SVG,A
2mwp,6UPT,A
2mwp,4RG2,A
2mwp,1XNI,A
2mwp,5J26,A
6e4t,4REW,A
6e4t,4RER,A
2v6n,1UJ1,A
2v6n,2A5K,A
2v6n,6XHL,A
2v6n,1WOF,A
2v6n,3F9E,A
2v6n,5B6O,A
2v6n,2PWX,A
2v6n,3M3S,A
2v6n,4HI3,A
2v6n,1Z1J,A
2v6n,2QC2,A
2v6n,3M3T,A
2v6n,2QCY,A
2v6n,2Q6G,A
2v6n,3F9F,A
2v6n,8ULD,A
2v6n,3ATW,A
2v6n,1Q2W,A
2v6n,3E91,A
2v6n,3M3V,A
2v6n,2ALV,A
2v6n,6W2A,A
2v6n,2VJ1,A
2v6n,4MDS,A
2v6n,2OP9,A
2v6n,3SNA,A
2v6n,2QIQ,A
2v6n,3FZD,A
2v6n,3F9G,A
2v6n,7VLO,A
2v6n,3D62,A
2v6n,8HUS,A
2v6n,7YGQ,A
4ogi,4BJX,A
4ogi,4UYD,A
4ogi,6ZCI,A
4ogi,8Q34,A
4ogi,6DJC,A
4ogi,4KV1,A
4ogi,4YH3,A
4ogi,6WVX,A
4ogi,2OSS,A
4ogi,4ZW1,A
4ogi,8CKF,A
4ogi,5U2E,A
4ogi,4LYW,A
4ogi,6AJV,A
4ogi,7TV0,A
4ogi,4HBW,A
4ogi,5VZS,A
4ogi,4UIX,A
4ogi,7Z9W,AAA
4ogi,3JVJ,A
4ogi,4C66,A
4ogi,5S9P,A
4ogi,8C11,A
4ogi,5W55,A
4ogi,5VOM,A
4ogi,4LYS,A
4ogi,4LR6,A
4ogi,6BN8,C
4ogi,6U6K,A
4ogi,5COI,A
4ogi,5U28,A
4ogi,6WW8,A
4ogi,5H21,A
4ogi,6X7B,A
4ogi,6X7D,A
4ogi,5DX4,A
4ogi,4QR3,A
4ogi,6PRT,A
4ogi,4HXK,A
4ogi,5I80,A
4ogi,7T3F,A
4ogi,4Z1Q,A
4ogi,6P05,A
4ogi,4DON,A
4ogi,7LA9,A
4ogi,5YQX,A
4ogi,8OV6,C
4ogi,7X6T,A
4ogi,4HXM,A
4ogi,4X2I,A
4ogi,6CJ2,A
4ogi,5Y8C,A
4ogi,6DNE,A
4ogi,8IBQ,A
4ogi,6JI4,A
4ogi,5LRQ,A
4ogi,5Z9C,A
6hbn,5OMY,A
6hbn,4MD7,E
6hbn,6TLL,A
6hbn,7PSU,A
6hbn,4MD8,E
6hbn,1JWH,A
6hbn,6Z83,AAA
6hbn,6QY7,A
6hbn,3Q9W,A
6hbn,3BQC,A
6hbn,1PJK,A
6hbn,3W8L,A
6hbn,6HME,A
6hbn,2ZJW,A
6hbn,5N1V,A
6hbn,2R7I,A
6hbn,6L23,A
6hbn,3H30,A
6hbn,4DGL,C
6hbn,4MD9,E
6hbn,3JUH,A
6hbn,6L22,A
6hbn,6L21,A
6hbn,6L24,A
6hbn,3NGA,A
6hbn,5KU8,A
6hbn,3NSZ,A
6hbn,3MB6,A
6hbn,3Q04,A
6hbn,6YZH,A
6hbn,6YPH,A
6hbn,5ZN5,A
6hbn,7QUX,A
6hbn,6Z19,B
6hbn,5CVG,A
6hbn,5CLP,A
6hbn,6Q38,A
6hbn,1NA7,A
6hbn,5ZN0,A
6hbn,5ZN4,A
6hbn,5ZN3,A
6hbn,5ZN2,A
5cvd,5CVD,A
5cvd,2EX4,A
3gc7,2Y8O,A
3gc7,1OVE,A
3gc7,5MZ3,A
3gc7,6M9L,A
3gc7,5ETC,A
3gc7,3K3J,A
3gc7,1M7Q,A
3gc7,3DT1,A
3gc7,2YIS,A
3gc7,3ZS5,A
3gc7,1IAN,A
3gc7,4R3C,A
3gc7,1DI9,A
3gc7,3GCU,A
3gc7,3KQ7,A
3gc7,3NNU,A
3gc7,3E92,A
3gc7,4F9W,A
3gc7,3MPT,A
3gc7,2LGC,A
3gc7,2NPQ,A
3gc7,3HVC,A
3gc7,2BAJ,A
3gc7,1A9U,A
3gc7,5WJJ,A
3gc7,1ZZL,A
3gc7,1OZ1,A
3gc7,2GFS,A
3gc7,5ETI,A
3gc7,2BAL,A
3gc7,3MH2,A
3gc7,2BAQ,A
3gc7,3S3I,A
3gc7,3FI4,A
3gc7,5ETF,A
3gc7,8VXE,A
3gc7,3OEF,X
3gc7,5O8U,A
3gc7,5O8V,A
3gc7,6Y7W,A
3gc7,7Z6I,AAA
3gc7,6M95,A
3gc7,3ODY,X
3gc7,8A8M,A
3gc7,7PVU,A
3gc7,3K3I,A
3gc7,4EWQ,A
3gc7,3MH0,A
3gc7,2FSO,X
3gc7,3MPA,A
3gc7,6SOV,A
3gc7,3ODZ,X
3gc7,3OD6,X
3gc7,3NNX,A
3gc7,3MH1,A
3gc7,3HEC,A
3gc7,3MH3,A
3gc7,4E5A,X
3gc7,3D83,A
3gc7,6TCA,B
3gc7,3D7Z,A
3gc7,4LOO,A
3gc7,2FST,X
3gc7,6ZQS,A
3gc7,8ACM,AAA
3gc7,1LEW,A
3gc7,2OZA,B
3gc7,6SOI,A
3gc7,3TG1,A
3gc7,1BMK,A
3gc7,6SO1,A
3gc7,8EFJ,A
3gc7,3GCP,A
3gc7,2FSL,X
3gc7,3GI3,A
3gc7,2GTM,A
3gc7,4TYH,B
3zmv,3ZMU,A
3zmv,3ZMS,A
3zmv,2XAF,A
3zmv,6TUY,A
3zmv,8BOP,A
3zmv,5L3C,A
3zmv,5L3D,A
3zmv,5L3B,A
3zmv,2V1D,A
3zmv,2IW5,A
3zmv,2H94,A
3zmv,8Q1H,A
3zmv,2HKO,A
3zmv,2X0L,A
3zmv,7E0G,A
3zmv,6S35,A
3zmv,4BAY,A
3zmv,5LGN,A
3zmv,8JF5,A
3zmv,5H6Q,A
3zmv,2EJR,A
3zmv,6VYP,K
3zmv,2DW4,A
3zmv,6W4K,A
3zmv,8YM7,A
3zmv,6NQM,A
2lnw,7WFY,C
2lnw,2LNW,A
2lnw,4ROJ,A
1mzs,1MZS,A
1mzs,8D1U,A
1mzs,6X7R,A
1mzs,1HN9,A
1mzs,3IL9,A
3pka,3IU7,A
3pka,3PKA,A
3pka,1Y1N,A
3pka,4OOK,A
3pka,3ROR,A
3pka,5YOH,A
3pka,4IDY,A
3pka,5YXF,A
3pka,5YOI,A
3pka,5YPD,A
3pka,4IEC,A
6i10,7ZAU,A
6i10,1DFC,A
6i10,3P53,A
6i10,6B0T,A
6i10,4GOV,A
6i10,4GOY,A
6i10,4GP3,A
6i10,4GP0,A
5ivj,5CEH,A
3wq5,3WQ4,A
6oxv,2AZ8,A
1uk1,5HA9,A
1uk1,1UK0,A
1uk1,4PJT,A
1uk1,7KK2,A
1uk1,2RD6,A
1uk1,4RV6,A
1uk1,4XHU,A
1uk1,8HLR,A
1uk1,4OPX,C
1uk1,5KPN,A
1uk1,4ZZZ,A
1uk1,7CMW,A
1uk1,4GV7,A
1uk1,6VKK,A
1uk1,4L6S,A
1uk1,4UND,A
1uk1,4HHY,A
1uk1,7AAA,A
1uk1,6XVW,A
1uk1,4DQY,C
1uk1,5XST,A
1uk1,7S6H,B
2won,3FFI,A
2won,2RF2,A
2won,4KV8,A
2won,2RKI,A
2won,3DI6,A
2won,3DRS,A
2won,7SEP,A
2won,2JLE,A
