pdb_id,apo_pdb_id,apo_chain
3sbi,8CA2,A
3sbi,1CNB,A
3sbi,1HVA,A
3sbi,1CVD,A
3sbi,1CVH,A
3sbi,1CVF,A
3sbi,1CCU,A
3sbi,1FQL,A
2rok,1WHV,A
5urm,6S8Q,B
5urm,4F91,B
5urm,6S8O,B
5urm,6S9I,B
6tim,1AG1,O
6tim,5I3J,A
6tim,5I3F,A
6tim,1TPE,A
6tim,2J24,A
6tim,5I3G,A
3ffu,3EES,A
5q14,6HL0,A
3twu,4Z68,A
4fak,1VH0,A
5hu1,1SGZ,A
4xsz,6N4C,C
4xsz,5UAQ,C
4xsz,5UAJ,C
4xsz,3LU0,C
4xsz,6AWB,03
4xsz,8HKC,C
4gxl,2YRO,A
5dp9,4GHQ,A
4pvo,6OP6,A
5h9q,1BKZ,A
5dya,4LC2,A
4erz,2GNQ,A
4erz,2H9L,A
4erz,6BYN,W
4erz,3MXX,A
4erz,5SXM,A
4erz,2H68,A
4erz,2H9M,A
4erz,4CY2,A
4erz,3N0E,A
4erz,3N0D,A
4erz,7DNO,A
4erz,3EMH,A
4erz,7BCY,A
6bqd,3AAD,A
6bqd,1EQF,A
5xhr,5HAI,A
6cn6,5K38,A
2pj5,1Z5R,A
1ta2,4H6S,B
1ta2,1DM4,B
4o7e,6BN8,C
4ixv,6SS4,AAA
4ixv,6SS6,AAA
2ohr,3R1G,B
4lgu,3D9T,A
4lgu,1QBH,A
4ddy,7ZPV,A
4ddy,1YLW,A
4ddy,6D7I,A
4ddy,8AF8,A
4ddy,5KMT,A
4ddy,8DON,A
4ddy,8DOE,A
4ddy,5TWD,A
4ddy,7UON,A
5y21,5XVL,A
5w4w,6PXN,A
4ba3,1Q1S,C
4ba3,4BA3,A
4ba3,1IAL,A
4ba3,3BTR,C
4ba3,4HTV,A
4ba3,3VE6,A
4ba3,1EJL,I
4ba3,3ZIN,A
4ba3,5CTT,A
4ba3,3TPO,A
4ba3,3OQS,A
4ba3,2YNR,A
4ba3,6P6E,A
4ba3,5K9S,A
4ba3,5HUW,C
4ba3,1Y2A,C
4ba3,2C1M,A
4ba3,7JJM,B
4ba3,6IU7,A
4ba3,3TPM,A
4ba3,6IW8,C
2w3i,1C5M,D
2w3i,7TPP,B
3i3d,3J7H,A
3i3d,1F4A,A
3i3d,8BK7,A
6nwc,3RT2,A
6nwc,3RT0,C
2xlc,2XLB,A
3g9e,3PRG,A
3g9e,6KTM,A
2ggu,1PW9,A
2ggu,1B08,A
4cts,5UQS,A
2gg9,1MAT,A
2gg9,4MAT,A
4mr5,5HFQ,A
4mr5,2G4A,A
3rxh,1BTP,A
3rxh,6MRQ,A
3rxh,1OPH,B
3rxh,3VEQ,B
3rxh,1TAW,A
3bls,1L0E,A
1utr,1CCD,A
2qyl,1F0J,A
5lvf,2KM4,A
5lvf,5WOZ,A
6b1c,1GIF,A
6b1c,4EUI,A
6b1c,1MIF,A
6b1c,4EVG,A
6b1c,4GRP,A
6b1c,4GRO,A
6b1c,5BSC,A
6b1c,4GRN,A
6b1c,1P1G,A
6b1c,1CGQ,A
6b1c,4ETG,A
6b1c,5UMJ,A
6b1c,4GUM,A
6b1c,5HVV,A
6b1c,4PKZ,A
4xum,3PRG,A
4xum,7CXJ,A
4xum,7CXE,A
4xum,6KTM,A
5dp7,4GHQ,A
2khh,2JP7,A
3new,2Y8O,A
2ohu,3R1G,B
5mli,6BN8,C
1h3b,3SQC,A
2brc,1AH6,A
2brc,3C0E,A
4o7b,6BN8,C
5d3s,6BN8,C
1fpy,2GLS,A
2pj2,1Z5R,A
4uff,1DM4,B
6pf6,5X5A,A
6pf6,1HZW,A
6pf6,4UP1,A
6pf6,3GG5,A
3ho9,2GFV,A
3ho9,2GFW,A
1zaj,1ZAH,A
1zaj,3B8D,A
1zaj,1EWE,A
1zaj,1EX5,A
1zaj,1EWD,A
1zaj,7VDC,A
1zaj,6V20,A
1zaj,6MWQ,A
2jt5,1SLM,A
2jt5,1QIC,A
2jt5,1QIA,A
5mi3,7VMC,A
3ay9,2E88,A
3p8e,7USZ,A
3p8e,3I2E,A
4hby,6BN8,C
6oag,2F7M,F
5w73,5CZN,A
5w73,5D2O,A
4c1e,6OP6,A
5cil,5CIP,A
5cil,5CIP,H
5b56,1Q1S,C
5b56,4BA3,A
5b56,1IAL,A
5b56,3BTR,C
5b56,4HTV,A
5b56,3VE6,A
5b56,1EJL,I
5b56,3ZIN,A
5b56,5CTT,A
5b56,3OQS,A
5b56,2YNR,A
5b56,3TPO,A
5b56,5K9S,A
5b56,6P6E,A
5b56,2C1M,A
5b56,5HUW,C
5b56,1Y2A,C
5b56,7JJM,B
5b56,6IU7,A
5b56,3TPM,A
5b56,6IW8,C
1eoj,4H6S,B
1eoj,1DM4,B
3blt,1LYV,A
3blt,1YPT,A
3blt,1YTS,A
6enm,2K9C,A
6enm,1OS2,A
6enm,3BA0,A
1bsk,2W3T,A
1bsk,1DFF,A
1bsk,4AL2,A
1pbk,2MPH,A
3rxo,1BTP,A
3rxo,6MRQ,A
3rxo,1OPH,B
3rxo,3VEQ,B
3rxo,1TAW,A
1npz,2C0Y,A
4x3s,2K1B,A
5f32,2GP3,A
4z6h,3HME,A
6b8y,1B6C,B
3m59,1H3I,A
2peh,5LSO,A
4ddl,2OUV,A
5glu,4HL0,A
1b5g,4H6S,B
1b5g,1DM4,B
5q1d,6HL0,A
4r91,1SGZ,A
3dek,1QX3,A
3dek,1CP3,A
3skh,3MWV,A
4a16,1C2B,A
4a16,1C2O,A
2anm,1DM4,B
2ima,7KY2,A
3unn,3UN0,A
3unn,3UMZ,A
2cmo,5KK2,A
2cmo,8P3Y,A
6s90,1K2P,A
4a7c,1XQZ,A
4a7c,4JX3,A
5b6g,3NMX,A
5b6g,3QHE,A
6om2,6AVQ,A
4gw8,4JX3,A
4gw8,1XQZ,A
5ny6,1CAN,A
5ny6,3MNJ,A
5ny6,1CAK,A
5ny6,1UGD,A
5ny6,2NXR,A
5ny6,3MNH,A
5ny6,1CAJ,A
5ny6,1UGF,A
5ny6,1UGB,A
5ny6,3DVD,A
5ny6,1CAL,A
5ny6,3MNI,A
5ny6,3MNK,A
5ny6,1TH9,A
5ny6,1TG3,A
5ny6,3DV7,A
5ny6,1CAI,A
5ny6,3DVC,A
5ny6,1G3Z,A
5ny6,3TVN,X
5ny6,1UGC,A
5ny6,1UGE,A
5ny6,4YGJ,A
5ny6,1UGA,A
5ny6,2NWO,A
5ny6,2NWY,A
5ny6,3DVB,A
5ny6,1BIC,A
5ny6,1ZSA,A
5ny6,1CNH,A
5ny6,2FNK,A
5ny6,1CNJ,A
5ny6,1CNG,A
5ny6,4QK1,A
5ny6,5ZXW,A
5ny6,3RG4,A
5ny6,1CNI,A
5ny6,1H9N,A
5ny6,3RLD,A
5ny6,1CNK,A
5ny6,1YO0,A
5ny6,1HEA,A
5ny6,1MUA,A
5ny6,1CA3,A
5ny6,1LZV,A
5ny6,1HEC,A
5ny6,3RG3,A
5ny6,5CA2,A
5ny6,12CA,A
5ny6,3RGE,A
5ny6,2FNM,A
5ny6,9CA2,A
5ny6,1HED,A
5ny6,3M1Q,A
5ny6,1LG5,A
5ny6,1CVA,A
5ny6,1DCA,A
5ny6,6CA2,A
5ny6,1H9Q,A
5ny6,7CA2,A
5ny6,1CCS,A
5ny6,1CCT,A
5ny6,1HEB,A
5ny6,1CVC,A
5ny6,1CVE,A
5ny6,8CA2,A
5ny6,1CNB,A
5ny6,1HVA,A
5ny6,1CVD,A
5ny6,1CVH,A
5ny6,1CVF,A
5ny6,1CCU,A
5ny6,1FQL,A
6hq3,6HQ2,A
3gpj,1G0U,L
3gpj,1FNT,M
2gdo,1IA8,A
2oaz,1BN5,A
4fns,4FNP,A
4fns,4FNR,A
4yee,2LU3,A
4yee,2F15,A
5f0c,3QPL,A
2pl9,2CHE,A
2pl9,2CHY,A
2q92,1MAT,A
2q92,4MAT,A
2f71,4QBE,A
2f71,7KEN,A
2f71,7L0C,A
2f71,2F6F,A
2f71,1PA1,A
2f71,8EXK,A
2f71,1I57,A
2f71,6NTP,A
2f71,3SME,A
2f71,6CWU,A
2f71,6CWV,A
2f71,8U1E,A
2f71,4BJO,A
2f71,5KA4,A
2f71,3ZV2,A
2f71,3A5K,A
2fwz,2K5B,A
2fwz,8B7I,A
2fwz,6GP4,A
2fwz,5J80,A
4a4l,2V5Q,A
6q9q,2MWY,A
6q9q,3DAB,A
6q9q,2VYR,A
5lpj,6SW3,A
5lpj,5U7G,A
2vex,7L0C,A
2vex,7KEN,A
2vex,4QBE,A
2vex,2F6F,A
2vex,8EXK,A
2vex,1PA1,A
2vex,1I57,A
2vex,6NTP,A
2vex,3SME,A
2vex,6CWU,A
2vex,6CWV,A
2vex,8U1E,A
2vex,3A5K,A
2vex,4BJO,A
2vex,5KA4,A
2vex,3ZV2,A
4o2f,4O2C,A
4fbx,4MD7,E
4fbx,4DGL,C
4fbx,4MD8,E
4fbx,4MD9,E
4fbx,5ZN5,A
4fbx,5ZN0,A
4fbx,1NA7,A
4fbx,5ZN4,A
4m1d,1Q1J,H
4m1d,3GHB,H
4o43,4NZV,A
4na8,1XXD,A
6h14,1EEA,A
3doy,2GLV,A
5y8z,6BN8,C
2n1g,2LSI,A
2n1g,4GK0,E
2n1g,4EXT,A
2n1g,2N1G,A
2n1g,2LSK,A
2n1g,3VU7,H
2n1g,4BA9,A
3nin,7MEX,A
3nin,6KGI,B
3nin,3NIT,A
3nin,3NIH,A
5w8i,4L4R,A
6peg,1GIF,A
6peg,4EUI,A
6peg,1MIF,A
6peg,4EVG,A
6peg,4GRP,A
6peg,4GRO,A
6peg,5BSC,A
6peg,4GRN,A
6peg,1P1G,A
6peg,1CGQ,A
6peg,4ETG,A
6peg,5UMJ,A
6peg,4GUM,A
6peg,5HVV,A
6peg,4PKZ,A
4pzx,1SGZ,A
2vle,2ONN,A
2vle,3N81,A
3msk,3R1G,B
6br2,5K38,A
1y2g,1F7W,A
1y2g,1F46,A
1y2g,1F47,B
4x6p,1ZJD,A
4e81,4F01,A
4e81,1DKX,A
4e81,1DKY,A
4e81,2KHO,A
3sdk,1G0U,L
3sdk,1FNT,M
2q95,1MAT,A
2q95,4MAT,A
6nrg,7KK2,A
6nrg,7KK2,A
1ol2,5IF1,B
1ol2,6P3W,B
1rdj,1BV4,A
1xdd,1DGQ,A
1xdd,1LFA,A
1xdd,7KC3,C
1xdd,3TCX,B
1xdd,3EOA,I
6ekn,1OS2,A
6ekn,3BA0,A
6ekn,2K9C,A
5aom,2J1X,A
5aom,1UOL,A
5w4e,1IAL,A
5w4e,1Q1S,C
5w4e,1EJL,I
5w4e,3ZIN,A
5w4e,5CTT,A
5w4e,4BA3,A
5w4e,4HTV,A
5w4e,3BTR,C
5w4e,3OQS,A
5w4e,2YNR,A
5w4e,3VE6,A
5w4e,6P6E,A
5w4e,3TPO,A
5w4e,5K9S,A
5w4e,2C1M,A
5w4e,5HUW,C
5w4e,1Y2A,C
5w4e,7JJM,B
5w4e,6IU7,A
5w4e,3TPM,A
5w4e,6IW8,C
2nqg,1KXR,A
1xmy,1F0J,A
4uiw,3HME,A
5fsl,1IRY,A
5fsl,6AA3,A
5fsl,6GLF,A
5fsl,6GLK,A
5fsl,6GLO,A
4pvt,6OP6,A
5nvy,6R6H,V
5nvy,4WQO,A
4mx5,4LGS,A
4mx5,1UQ4,A
4mx5,3SRP,A
4mx5,4LHQ,A
4mx5,5DDZ,A
4mx5,5BOZ,A
4mx5,6OBM,A
4mx5,5E1H,A
4mx5,6OBG,A
4mx5,1OBS,A
4mx5,4LHJ,A
4mx5,4LGR,A
5q1c,6HL0,A
6b22,2JC7,A
4tpp,2OUV,A
1stp,1STR,B
1stp,1RST,B
1stp,5N7X,A
1stp,7EK8,A
1stp,1HQQ,A
1stp,1SWL,A
1stp,1SWO,A
1stp,1SWF,A
1stp,1SWF,A
1sri,1STR,B
1sri,1RST,B
1sri,5N7X,A
1sri,7EK8,A
1sri,1HQQ,A
1sri,1SWL,A
1sri,1SWO,A
1sri,1SWF,A
1sri,1SWF,A
3ud7,2K43,A
3ud7,1EVT,A
3ud7,4J23,B
3ud7,2RQ9,A
3ud7,3FJB,A
3ud7,1K5V,A
3ud7,1JT3,A
3ud7,1DZC,A
3ud7,1K5U,A
3ud7,3FJ8,A
3ud7,1DZD,A
3ud7,1Z2V,A
5vk0,1Z1M,A
5vk0,2MPS,A
5vk0,1T4F,M
5vk0,7AYE,A
5vk0,3G03,A
5vk0,1YCR,A
5vk0,3EQS,A
5vk0,2M86,B
6hrw,5WM9,A
3msl,3R1G,B
5th2,1YY8,A
5th2,5I76,A
5th2,4GW1,A
5th2,5GZ0,A
6en4,7EVN,C
3nii,7MEX,A
3nii,3NIT,A
3nii,6KGI,B
3nii,3NIH,A
4nnw,1G0U,L
4nnw,1FNT,M
1icj,2W3T,A
1icj,1DFF,A
1icj,4AL2,A
4o44,1HYS,A
4o44,1J5O,A
4o44,1HVU,A
4o44,3DLK,A
5mos,1BTP,A
5mos,6MRQ,A
5mos,1OPH,B
5mos,3VEQ,B
5mos,1TAW,A
3fea,2MWY,A
3fea,2VYR,A
3fea,3DAB,A
2xel,2AKA,A
2xel,2Y0R,X
2xel,2Y9E,X
6h13,1EEA,A
3rqg,3L8J,A
3rqg,3L8I,A
3rqg,4GEH,A
5tg6,2JC7,A
3oys,1CAN,A
3oys,3MNJ,A
3oys,1ZSA,A
3oys,1CAK,A
3oys,1UGD,A
3oys,1CNH,A
3oys,1UGF,A
3oys,3MNH,A
3oys,1CAJ,A
3oys,1UGB,A
3oys,3DVD,A
3oys,1CAL,A
3oys,2NXR,A
3oys,1CAI,A
3oys,1CNJ,A
3oys,3DVC,A
3oys,1G3Z,A
3oys,3TVN,X
3oys,1CNI,A
3oys,1CNG,A
3oys,1H9N,A
3oys,5ZXW,A
3oys,3MNI,A
3oys,3MNK,A
3oys,1TH9,A
3oys,3RG4,A
3oys,1TG3,A
3oys,1UGE,A
3oys,4YGJ,A
3oys,3DV7,A
3oys,1BIC,A
3oys,4QK1,A
3oys,3RLD,A
3oys,1CNK,A
3oys,1UGC,A
3oys,1UGA,A
3oys,3DVB,A
3oys,2NWO,A
3oys,2NWY,A
3oys,1HEA,A
3oys,1MUA,A
3oys,1CA3,A
3oys,1LZV,A
3oys,1HEC,A
3oys,2FNK,A
3oys,12CA,A
3oys,3RG3,A
3oys,3RGE,A
3oys,5CA2,A
3oys,1HED,A
3oys,1CVA,A
3oys,1DCA,A
3oys,1YO0,A
3oys,6CA2,A
3oys,9CA2,A
3oys,1H9Q,A
3oys,1LG5,A
3oys,1CCT,A
3oys,1HEB,A
3oys,3M1Q,A
3oys,1CCS,A
3oys,1CVF,A
3oys,1CCU,A
3oys,7CA2,A
3oys,1CVC,A
3oys,1CVE,A
3oys,8CA2,A
3oys,1CNB,A
3oys,1HVA,A
3oys,1CVD,A
3oys,1CVH,A
3oys,1FQL,A
3oys,2FNM,A
5w7j,5W7J,A
5w7j,5W7I,A
2cng,7L0C,A
2cng,7KEN,A
2cng,4QBE,A
2cng,2F6F,A
2cng,8EXK,A
2cng,1PA1,A
2cng,1I57,A
2cng,6NTP,A
2cng,3SME,A
2cng,6CWU,A
2cng,6CWV,A
2cng,8U1E,A
2cng,4BJO,A
2cng,3A5K,A
2cng,3ZV2,A
2cng,5KA4,A
5lpm,7W9V,K
5lpm,5XZC,A
1rgl,1YGW,A
6s55,3DAI,A
4jnc,6I5E,A
3dow,7LSW,A
3dow,6YOP,A
3dow,1KOT,A
3dow,6HYN,A
3dow,6HYL,A
3dow,1GNU,A
3dow,7LT6,A
3dow,4XC2,A
3dow,7AA8,C
3dow,1KJT,A
3dow,5DPS,A
6anl,2Y8O,A
3r2f,1SGZ,A
4z68,4Z68,A
9lpr,1BOQ,A
9lpr,1GBJ,A
9lpr,1P09,A
5d6y,2GF7,A
5d6y,7D4A,A
1h9l,8B04,A
1h9l,1C1M,A
1h9l,1HAX,B
4lke,1L7L,A
3p1d,6SW3,A
3p1d,5U7G,A
4qlu,1G0U,L
4qlu,1FNT,M
3vqs,1QUV,A
5elv,5KK2,A
4m1j,5UBL,A
6b1x,7LJK,A
6b1x,3DW0,A
6b1x,3E2K,A
6b1x,7LK8,A
3g6z,1BBS,A
3g6z,2X0B,A
1xn3,1SGZ,A
5vdq,7C0M,K
5vdq,4KM5,A
5vdq,6EDB,A
5kj0,6BN8,C
5nu3,6SW3,A
5nu3,5U7G,A
5lpd,1DM4,B
6gbw,1DM4,B
2vev,7L0C,A
2vev,4QBE,A
2vev,7KEN,A
2vev,2F6F,A
2vev,1PA1,A
2vev,8EXK,A
2vev,1I57,A
2vev,3SME,A
2vev,6NTP,A
2vev,6CWU,A
2vev,6CWV,A
2vev,8U1E,A
2vev,4BJO,A
2vev,5KA4,A
2vev,3ZV2,A
2vev,3A5K,A
1uti,1UTI,A
1uti,1H3H,A
1uti,2D0N,A
1uti,1OEB,A
5u4a,1BZD,A
5u4a,3CFM,A
5u4a,4PVL,A
5u4a,3I9P,A
5u4a,4ANK,A
5u4a,1TTR,A
5u4a,7Y1I,A
5u4a,1TTC,A
5u4a,5FW8,A
5u4a,5FW6,A
5u4a,5FW7,A
5u4a,5CLZ,A
5u4a,3CXF,A
5u4a,1TSH,A
5u4a,5FO2,A
5u4a,1BZE,A
5u4a,3BT0,A
5u4a,7Q3I,AAA
5u4a,4N85,A
5u4a,4MRC,A
5u4a,4TL5,A
5u4a,5DEJ,A
5u4a,2TRY,A
5u4a,1DVQ,A
5u4a,4TL4,A
5u4a,1X7S,A
5u4a,6KGB,A
5u4a,2TRH,A
5u4a,4TNG,A
5u4a,2G3X,A
5u4a,3DJR,A
5u4a,1III,A
5u4a,4TM9,A
5u4a,4TKW,A
5u4a,3U2I,A
5u4a,1BZ8,A
5u4a,7WL6,A
5u4a,2G3Z,A
2pjb,1Z5R,A
2xow,4NJN,A
4x6y,6I5E,A
4nmq,6XNJ,A
4nmq,2DC2,A
4nmq,2LOB,A
4pyy,1CAN,A
4pyy,3MNJ,A
4pyy,1ZSA,A
4pyy,1CAK,A
4pyy,1UGD,A
4pyy,1CNH,A
4pyy,1UGF,A
4pyy,3MNH,A
4pyy,1CAJ,A
4pyy,1UGB,A
4pyy,3DVD,A
4pyy,1CAL,A
4pyy,2NXR,A
4pyy,1CAI,A
4pyy,1CNJ,A
4pyy,3DVC,A
4pyy,1G3Z,A
4pyy,3TVN,X
4pyy,1CNI,A
4pyy,1CNG,A
4pyy,1H9N,A
4pyy,5ZXW,A
4pyy,3MNI,A
4pyy,3MNK,A
4pyy,1TH9,A
4pyy,3RG4,A
4pyy,1TG3,A
4pyy,1UGE,A
4pyy,4YGJ,A
4pyy,3DV7,A
4pyy,1BIC,A
4pyy,4QK1,A
4pyy,3RLD,A
4pyy,1CNK,A
4pyy,1UGC,A
4pyy,1UGA,A
4pyy,3DVB,A
4pyy,2NWO,A
4pyy,2NWY,A
4pyy,1HEA,A
4pyy,1MUA,A
4pyy,1CA3,A
4pyy,1LZV,A
4pyy,1HEC,A
4pyy,2FNK,A
4pyy,12CA,A
4pyy,3RG3,A
4pyy,3RGE,A
4pyy,5CA2,A
4pyy,1HED,A
4pyy,1CVA,A
4pyy,1DCA,A
4pyy,1YO0,A
4pyy,6CA2,A
4pyy,9CA2,A
4pyy,1H9Q,A
4pyy,1LG5,A
4pyy,1CCT,A
4pyy,1HEB,A
4pyy,3M1Q,A
4pyy,1CCS,A
4pyy,1CVF,A
4pyy,1CCU,A
4pyy,7CA2,A
4pyy,1CVC,A
4pyy,1CVE,A
4pyy,8CA2,A
4pyy,1CNB,A
4pyy,1HVA,A
4pyy,1CVD,A
4pyy,1CVH,A
4pyy,1FQL,A
4pyy,2FNM,A
3wmb,3NSM,A
2cma,7L0C,A
2cma,7KEN,A
2cma,4QBE,A
2cma,2F6F,A
2cma,8EXK,A
2cma,1PA1,A
2cma,1I57,A
2cma,6NTP,A
2cma,3SME,A
2cma,6CWU,A
2cma,6CWV,A
2cma,8U1E,A
2cma,4BJO,A
2cma,3A5K,A
2cma,3ZV2,A
2cma,5KA4,A
3c3q,2R02,A
3c3q,2XS1,A
3c3q,2OEV,A
3c3q,6KP3,A
3c3q,5WA1,A
3c3q,2OEW,A
3c3q,5V3R,A
1zhk,1A9B,A
1zhk,1XH3,A
1zhk,1CG9,A
1zhk,1A1N,A
1zhk,1ZHL,A
1zhk,5XOS,A
1zhk,3VFM,A
1zhk,3VFO,A
1zhk,3VFN,A
2nww,1XFH,A
2nww,4P19,A
3m57,1H3I,A
3ncr,3NCP,A
4o72,6BN8,C
3skf,1SGZ,A
2y54,7EGR,A
2y54,6M4X,A
2y54,5XGL,A
2y54,7EGR,E
2y54,7EGR,B
2y54,3GUA,A
2w0z,2VWF,A
2w6c,1EEA,A
1zm6,1LN8,A
3eys,3IFP,B
3eys,2IPT,L
5u4f,1BZD,A
5u4f,3CFM,A
5u4f,4PVL,A
5u4f,3I9P,A
5u4f,4ANK,A
5u4f,1TTR,A
5u4f,7Y1I,A
5u4f,1TTC,A
5u4f,5FW8,A
5u4f,5FW6,A
5u4f,5FW7,A
5u4f,5CLZ,A
5u4f,3CXF,A
5u4f,1TSH,A
5u4f,5FO2,A
5u4f,1BZE,A
5u4f,3BT0,A
5u4f,7Q3I,AAA
5u4f,4N85,A
5u4f,4MRC,A
5u4f,4TL5,A
5u4f,5DEJ,A
5u4f,2TRY,A
5u4f,1DVQ,A
5u4f,4TL4,A
5u4f,1X7S,A
5u4f,6KGB,A
5u4f,2TRH,A
5u4f,4TNG,A
5u4f,2G3X,A
5u4f,3DJR,A
5u4f,1III,A
5u4f,4TM9,A
5u4f,4TKW,A
5u4f,3U2I,A
5u4f,1BZ8,A
5u4f,7WL6,A
5u4f,2G3Z,A
1q83,5DTI,A
1q83,1C2B,A
1q83,1C2O,A
4a4e,1MHN,A
2cni,7L0C,A
2cni,4QBE,A
2cni,2F6F,A
2cni,7KEN,A
2cni,1PA1,A
2cni,8EXK,A
2cni,1I57,A
2cni,3SME,A
2cni,8U1E,A
2cni,6NTP,A
2cni,6CWV,A
2cni,6CWU,A
2cni,4BJO,A
2cni,5KA4,A
2cni,3ZV2,A
2cni,3A5K,A
2bqw,1C5M,D
2bqw,7TPP,B
5elq,3QE1,A
5elq,3QGL,A
5elq,3QDO,A
5zgg,2MIC,A
1ny0,1JWP,A
1ny0,7U6Q,A
1ny0,5KKF,A
1ny0,1LI0,A
1ny0,6APA,A
1ny0,5NPO,A
1ny0,1HTZ,A
1ny0,5I52,A
1ny0,1ESU,A
1ny0,1LI9,A
1ny0,1YT4,A
1ny0,1LHY,A
1ny0,5IQ8,A
1ny0,8DDZ,A
1ny0,3CMZ,A
1ny0,1JTD,A
1ny0,3GMW,A
1ny0,4DXB,A
4tuh,4Z9V,A
4tuh,6HJL,A
4tuh,2P1L,A
4tuh,6HJL,B
4tuh,3R85,A
5bpp,5NIE,A
6idz,6II4,A
6idz,6ID2,A
2mnz,2MNY,A
6cd8,7Q50,A
6cd8,6CCU,A
5n9t,5J7T,A
5n9t,5JTJ,A
5n9t,1NBF,A
5n9t,5JTV,A
5za2,5CGS,A
6frj,1SM3,L
6frj,1GIG,L
6frj,2Y06,L
2xl3,2GNQ,A
2xl3,2H9L,A
2xl3,6BYN,W
2xl3,3MXX,A
2xl3,5SXM,A
2xl3,2H68,A
2xl3,2H9M,A
2xl3,4CY2,A
2xl3,3N0E,A
2xl3,3N0D,A
2xl3,3EMH,A
2xl3,7DNO,A
2xl3,7BCY,A
4x3h,6GSE,A
3ud9,4J23,B
3ud9,1EVT,A
3ud9,2K43,A
3ud9,2RQ9,A
3ud9,3FJB,A
3ud9,1JT3,A
3ud9,1K5V,A
3ud9,1K5U,A
3ud9,3FJ8,A
3ud9,1DZC,A
3ud9,1DZD,A
3ud9,1Z2V,A
3wgw,5MOM,A
3wgw,5E0T,A
3wgw,5IY4,A
3wgw,6FCM,A
3wgw,6GIS,A
5ly2,2GP3,A
6hry,5WM9,A
1ml1,2V2D,A
1rgk,1YGW,A
3t7g,4GSL,A
1h35,3SQC,A
3m3e,2ZGL,A
3m3e,2ZGK,A
3ska,3MWV,A
3nc9,3B3L,A
6j10,5WTW,A
6j10,4BMG,A
6j10,3KXS,A
6j10,8GHS,A
6j10,6VZP,A
6j10,2QIJ,A
4o75,6BN8,C
1j07,5DTI,A
2cmf,1EEA,A
5luu,6BN8,C
4wlb,5K38,A
1zhl,1ZHL,A
1zhl,3VFM,A
1zhl,3VFO,A
1zhl,3VFN,A
1zhl,1A9B,A
1zhl,1XH3,A
1zhl,1A1N,A
1zhl,1CG9,A
1zhl,5XOS,A
4a7j,2GNQ,A
4a7j,2H9L,A
4a7j,6BYN,W
4a7j,3MXX,A
4a7j,5SXM,A
4a7j,2H68,A
4a7j,2H9M,A
4a7j,4CY2,A
4a7j,3N0E,A
4a7j,3N0D,A
4a7j,3EMH,A
4a7j,7DNO,A
4a7j,7BCY,A
2nqi,1KXR,A
4uiy,6BN8,C
5u7i,1Z1L,A
3bf1,2GTD,A
4gw1,1YY8,B
4gw1,5I76,B
4gw1,5GZ0,B
1mik,1AK4,A
1mik,1M9E,A
1mik,1AWQ,A
1mik,7TA8,A
1mik,3K0O,A
1mik,3K0R,A
5vnd,3KXX,A
5vnd,4RWI,A
5ick,6HL0,A
1juj,5X5A,A
1juj,4UP1,A
1juj,3GG5,A
1juj,1HZW,A
3hiw,3HIS,A
3hiw,3HIQ,A
4nmv,6XNJ,A
4nmv,2DC2,A
4nmv,2LOB,A
6drg,6DO6,A
6drg,2PY1,A
6drg,2L67,A
3qa2,3B3L,A
6kmj,6MR4,A
3as0,3ARS,A
6nri,7KK2,A
4r0i,1EAW,A
4r0i,5LYO,A
2pj3,1Z5R,A
2n27,4DJC,A
2n27,6O20,F
2n27,1DMO,A
2n27,4E53,A
2n27,5DOW,A
2n27,2VAY,A
2n27,2LGF,A
2n27,6U3A,A
2n27,5JTH,A
2n27,2K0J,A
2n27,7T2Q,A
2n27,1XFU,O
2n27,6XXX,AAA
2n27,6BNV,O
2n27,1ZUZ,A
2n27,5DBR,A
2n27,3EWT,A
2n27,6U3B,A
2n27,4QNH,R
2n27,6U3D,A
2n27,7XNI,C
2n27,1IQ5,A
2n27,6DAH,A
2n27,6DAE,A
2n27,6DAF,A
2n27,1K93,D
2n27,7VVH,C
2n27,6DAD,A
2n27,6XY3,AAA
2n27,1CDL,A
2n27,8EOW,E
2n27,5WSV,A
2n27,2N6A,A
2n27,4HEX,A
2n27,3IFK,A
2n27,2LLO,A
2n27,2LQC,A
2n27,1F70,A
2n27,3UCT,A
2n27,7CQP,B
2n27,1AK8,A
2n27,3B32,A
2n27,1CMF,A
2q9m,5HAI,A
6ntj,6NP1,A
6ntj,6BBR,A
4ufg,1DM4,B
3c5u,2Y8O,A
3c5u,5ETF,A
4k72,6XNJ,A
4k72,2DC2,A
4k72,2LOB,A
2fr3,1BLR,A
2fr3,1BM5,A
5dp6,4GHQ,A
4o7c,6BN8,C
1qwf,1PRL,C
3r8i,1PRG,A
1std,1IDP,A
6h41,3VA2,C
2oht,3R1G,B
1h3c,3SQC,A
5thj,1CAN,A
5thj,3MNJ,A
5thj,1ZSA,A
5thj,1CAK,A
5thj,1UGD,A
5thj,1CNH,A
5thj,1UGF,A
5thj,3MNH,A
5thj,1CAJ,A
5thj,1UGB,A
5thj,3DVD,A
5thj,1CAL,A
5thj,2NXR,A
5thj,1CAI,A
5thj,1CNJ,A
5thj,3DVC,A
5thj,1G3Z,A
5thj,3TVN,X
5thj,1CNI,A
5thj,1CNG,A
5thj,1H9N,A
5thj,5ZXW,A
5thj,3MNI,A
